,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_mean_2611606,temp_max_2611606,temp_amp_2611606,umid_min_2611606,umid_max_2611606,umid_mean_2611606,umid_amp_2611606,pressao_min_2611606,pressao_max_2611606,pressao_mean_2611606,precip_tot_2611606
2010-01-03,3,3.0,3,3,0.0,0.1814376,23.566655,26.66326264285714,29.75987028571428,6.193215285714281,65.69400485714286,92.452103,79.07305392857143,26.758098142857136,0.9969095142857144,0.9996107985714284,0.0013506421428571,0.9793314185714286
2010-01-10,1,1.0,1,1,0.0,0.0604792,23.36196442857143,26.107500214285714,28.853036,5.49107157142857,67.72048171428571,90.82334014285712,79.27191092857143,23.102858428571423,0.9976445657142856,1.0003137628571428,0.0013345985714285,0.787197148
2010-01-17,2,2.0,2,2,0.0,0.1209584,23.713884428571426,26.211199,28.70851357142857,4.994629142857146,66.97973485714286,91.02693357142856,79.00333421428572,24.047198714285717,0.9990904457142856,1.0017411285714286,0.0013253414285714,0.8144357157142857
2010-01-24,1,1.0,1,1,0.0,0.0604792,23.133309571428573,25.62522678571429,28.117144,4.983834428571427,72.60392142857143,92.84534928571428,82.72463535714286,20.241427857142867,0.99797981,1.0007489,0.001384545,1.827792914285714
2010-01-31,0,0.0,0,0,0.0,0.0,23.832231428571426,26.598913928571427,29.36559642857143,5.533365000000003,70.36534642857143,92.96467428571428,81.66501035714285,22.599327857142853,0.9966890028571428,0.9994314357142856,0.0013712164285714,1.284477142857143
2010-02-07,0,0.0,0,0,0.0,0.0,24.182691428571427,26.92836007142857,29.674028714285715,5.491337285714288,66.22938314285715,89.96803514285715,78.09870914285715,23.738652,0.9978500828571428,1.0007231471428573,0.0014365321428572,0.5452500157142858
2010-02-14,0,0.0,0,0,0.0,0.0,23.79747242857143,26.527178285714285,29.256884142857142,5.459411714285711,68.279155,92.02580771428572,80.15248135714286,23.74665271428572,0.9961351857142856,0.9989573428571428,0.0014110785714285,0.8551614271428571
2010-02-21,0,0.0,0,0,0.0,0.0,24.380288285714283,26.850016928571428,29.319745571428573,4.93945728571429,69.10773257142857,91.58691157142856,80.34732207142858,22.479179,0.9980158314285716,1.0007934857142855,0.001388827142857,1.06551147
2010-02-28,0,0.0,0,0,0.0,0.0,24.52068214285714,27.258741214285717,29.996800285714283,5.476118142857143,69.36435714285714,91.483175,80.42376607142857,22.118817857142854,0.99687462,0.9997681514285714,0.0014467657142857,0.9527542971428572
2010-03-07,0,0.0,0,0,0.0,0.0,23.964054428571423,27.9068275,31.84960057142857,7.885546142857144,55.53800628571428,89.70984228571429,72.62392428571428,34.171836000000006,0.9962273714285714,0.9996745728571428,0.0017236007142857,0.0330614271428571
