,casos_2111300,casos_est_2111300,casos_est_min_2111300,casos_est_max_2111300,p_rt1_2111300,p_inc100k_2111300,temp_min_2111300,temp_mean_2111300,temp_max_2111300,temp_amp_2111300,umid_min_2111300,umid_max_2111300,umid_mean_2111300,umid_amp_2111300,pressao_min_2111300,pressao_max_2111300,pressao_mean_2111300,precip_tot_2111300
2010-01-03,1,1.0,1,1,0.0,0.090173356,25.238830285714283,26.735835357142854,28.23284042857143,2.994010142857146,74.96143642857143,90.623953,82.79269471428572,15.662516571428569,0.9956056085714284,0.9986294214285714,0.0015119064285714,2.067544328571429
2010-01-10,2,2.0,2,2,0.0,0.18034671,25.648075714285717,27.63349257142857,29.61890942857143,3.9708337142857175,67.957086,88.045838,78.001462,20.088752,0.9954916857142856,0.9981138242857144,0.0013110692857142,0.5361685698571429
2010-01-17,2,2.0,2,2,0.0,0.18034671,25.783948714285717,27.906535642857143,30.02912257142857,4.245173857142856,67.21765085714286,88.52002942857143,77.86884014285715,21.302378571428576,0.9969007157142856,0.9995016828571428,0.0013004835714286,0.8654742714285716
2010-01-24,3,3.0,3,3,0.0,0.27052006,25.543932428571427,27.801516,30.05909957142857,4.515167142857145,67.59939428571428,89.89478342857144,78.74708885714287,22.29538914285716,0.99566013,0.99853421,0.00143704,1.5441214328571429
2010-01-31,8,8.0,8,8,0.0,0.72138685,25.340598142857143,27.11106014285714,28.881522142857143,3.5409240000000004,75.21315557142857,91.20124,83.20719778571429,15.988084428571426,0.9944960414285714,0.9975640385714284,0.0015339985714285,3.2757829
2010-02-07,6,6.0,6,6,0.7397992,0.5410401,26.444750285714285,28.395989642857145,30.347229,3.9024787142857136,71.96836628571428,89.40994371428572,80.689155,17.441577428571435,0.9946170128571428,0.99732802,0.0013555035714285,2.14668289
2010-02-14,7,7.0,7,7,0.62832296,0.6312135,25.44766257142857,27.148467928571428,28.849273285714283,3.401610714285713,74.58747842857143,91.29302514285712,82.94025178571428,16.705546714285703,0.99429363,0.9974437814285714,0.0015750757142857,3.098732842857143
2010-02-21,15,15.0,15,15,0.9607274,1.3526003,26.46959157142857,28.393397785714285,30.317204,3.847612428571431,70.35459571428571,89.04723142857142,79.70091357142857,18.692635714285714,0.9951442857142856,0.99798778,0.0014217471428571,1.1823814685714285
2010-02-28,12,12.0,12,12,0.75077707,1.0820802,25.908403714285715,27.948878785714285,29.989353857142856,4.080950142857141,73.52507657142857,90.62238942857142,82.073733,17.097312857142853,0.9950237157142856,0.99849045,0.0017333671428571,1.12063858
2010-03-07,18,18.0,18,18,0.8713439,1.6231204,26.31523785714285,28.480917785714283,30.646597714285715,4.331359857142861,67.17119428571428,89.68443242857143,78.42781335714285,22.513238142857148,0.9952670771428572,0.9985299214285714,0.0016314221428571,0.4945456885714286
2010-03-14,16,16.0,16,16,0.64147735,1.4427737,26.335082857142854,28.58996792857143,30.844853,4.509770142857143,64.51596171428572,88.49061857142858,76.50329014285715,23.97465685714286,0.9955645085714284,0.9984492828571429,0.0014423871428571,0.849087145
2010-03-21,5,5.0,5,5,0.009297299,0.4508668,26.005924714285715,28.16879042857143,30.331656142857145,4.32573142857143,69.71133857142857,89.98753585714284,79.8494372142857,20.276197285714275,0.9958944528571428,0.9988749057142856,0.0014902264285714,1.7293700142857145
2010-03-28,3,3.0,3,3,0.00407433,0.27052006,24.87030457142857,26.741683928571423,28.613063285714283,3.7427587142857135,76.39396642857143,91.74837057142858,84.0711685,15.354404142857147,0.9951639085714286,0.99876279,0.0017994407142856,4.565404314285714
2010-04-04,5,5.0,5,5,0.20173399,0.4508668,25.28356942857143,27.30501457142857,29.32645971428571,4.042890285714282,74.59882071428571,92.24520085714286,83.42201078571429,17.646380142857154,0.99448183,0.9978633642857144,0.0016907671428571,3.5385971142857144
2010-04-11,3,3.0,3,3,0.25513384,0.27052006,25.532148142857142,27.22483821428572,28.917528285714287,3.385380142857141,76.19642214285714,91.7389187142857,83.96767042857142,15.542496571428558,0.9945941457142856,0.9983948314285714,0.0019003428571429,3.986085714285714
2010-04-18,5,5.0,5,5,0.6283759,0.4508668,25.414189,27.378088785714283,29.341988571428573,3.927799571428576,75.232088,92.54723857142858,83.88966328571429,17.315150571428575,0.9952849785714284,0.9988492942857142,0.0017821578571428,4.582618614285715
2010-04-25,9,9.0,9,9,0.9116033,0.8115602,25.650682714285715,27.59677121428572,29.542859714285715,3.892177,74.85098071428571,92.48475357142856,83.66786714285715,17.63377285714286,0.9953558071428572,0.9990546185714286,0.0018494057142857,4.109140011428571
2010-05-02,9,9.0,9,9,0.8158325,0.8115602,25.911473,27.714409928571428,29.517346857142854,3.605873857142857,73.97830928571429,91.21148857142856,82.59489892857144,17.233179285714286,0.9963053942857142,0.9994274942857144,0.00156105,2.1687571042857146
2010-05-09,11,11.0,11,11,0.77874285,0.99190694,25.466613857142857,27.3328335,29.199053142857142,3.732439285714285,75.02500371428572,91.484571,83.25478735714286,16.459567285714286,0.9959505185714284,0.99918167,0.0016155757142857,2.966194244285714
2010-05-16,19,19.0,19,19,0.9615969,1.7132938,26.13669257142857,28.231813714285718,30.326934857142856,4.190242285714284,71.43389857142857,90.69134085714286,81.06261971428572,19.25744228571429,0.9955424371428572,0.998813077142857,0.0016353199999999,1.3297185571428571
2010-05-23,29,29.0,29,29,0.9934451,2.6150274,26.32254871428572,28.127391000000003,29.93223328571429,3.60968457142857,72.31315642857143,90.76097014285712,81.53706328571428,18.4478137142857,0.9952275471428572,0.9984141142857144,0.0015932835714286,1.4969228571428572
2010-05-30,41,41.0,41,41,0.9968929,3.6971078,26.549625714285717,28.29352235714285,30.037419,3.487793285714286,74.399155,89.90938985714286,82.15427242857143,15.510234857142862,0.9957268285714286,0.9985562642857142,0.0014147178571428,1.6183057142857142
2010-06-06,39,39.0,39,39,0.8934536,3.516761,24.963919714285712,27.07863085714285,29.193342,4.229422285714289,72.14523214285715,90.80538142857144,81.4753067857143,18.660149285714283,0.99899316,1.002163557142857,0.0015851985714285,2.817389861428571
2010-06-13,74,74.0,74,74,0.9997288,6.6728287,25.668592285714286,27.477977214285715,29.287362142857145,3.6187698571428575,72.09311071428571,90.15351785714286,81.12331428571429,18.060407142857144,0.9987653814285714,1.0015857428571429,0.0014101807142857,2.067230042857143
2010-06-20,53,53.0,53,53,0.69501114,4.779188,25.62931157142857,27.81249114285714,29.99567071428572,4.366359142857146,64.66311285714286,90.03019428571429,77.34665357142858,25.367081428571424,0.9967843685714284,0.9996761342857142,0.0014458828571428,0.7713000042857142
2010-06-27,42,42.0,42,42,0.07213653,3.787281,25.49011657142857,27.668114714285714,29.846112857142856,4.355996285714287,61.17851671428571,88.97664785714286,75.07758228571429,27.79813114285715,0.9975714957142856,1.0003867414285714,0.0014076228571428,0.48162571
2010-07-04,83,83.0,83,83,0.9894397,7.484389,25.301727142857143,27.144265142857144,28.986803142857145,3.685076000000002,68.68653957142857,88.13636628571429,78.41145292857144,19.44982671428572,0.99807527,1.0002367485714283,0.0010807392857142,2.2093228571428574
2010-07-11,110,110.0,110,110,0.9999506,9.919069,25.263257714285714,27.17560035714285,29.087943,3.824685285714285,69.39954571428572,90.68124714285716,80.04039642857143,21.281701428571424,0.9970792057142858,0.9998123114285714,0.0013665528571428,0.7190271385714286
2010-07-18,137,137.0,137,137,0.9999438,12.35375,25.614876714285717,27.609004357142855,29.603132,3.988255285714285,67.26925071428572,89.42841628571429,78.34883350000001,22.159165571428574,0.9976302142857144,1.0002849642857143,0.001327375,1.27608857
2010-07-25,178,178.0,178,178,0.99997777,16.050858,25.080889142857146,26.9451775,28.809465857142857,3.7285767142857154,69.2182207142857,90.65415357142857,79.93618714285714,21.43593285714286,0.9990043628571428,1.0016860428571428,0.0013408399999999,1.5984942742857142
2010-08-01,215,215.0,215,215,0.99996305,19.387272,25.465249142857143,27.668079857142857,29.87091057142857,4.405661428571428,61.25226442857143,89.45088142857142,75.35157292857143,28.19861699999999,0.9968726785714288,0.9995966042857144,0.0013619628571427,0.5460157271428571
2010-08-08,265,265.0,265,265,0.9999875,23.89594,25.776136142857144,27.8824855,29.98883485714285,4.212698714285711,62.02038657142857,87.54103271428572,74.78070964285715,25.520646142857156,0.9973800428571428,1.0004338428571429,0.0015269,0.3295728628571429
2010-08-15,313,313.0,313,313,0.99998325,28.22426,25.331093857142857,28.14246692857143,30.953840000000003,5.622746142857146,53.126199,87.26444142857143,70.19532021428572,34.13824242857143,0.9984143714285716,1.0014325,0.0015090642857142,0.1579071448571428
2010-08-22,276,276.0,276,276,0.77414876,24.887846,25.488525285714285,28.0178855,30.54724571428571,5.0587204285714265,58.355382142857145,87.29912414285715,72.82725314285715,28.943742000000007,0.9978367742857144,1.0012246285714286,0.0016939271428571,0.3974628607142857
