,casos_2704302,casos_est_2704302,casos_est_min_2704302,casos_est_max_2704302,p_rt1_2704302,p_inc100k_2704302,temp_min_2704302,temp_mean_2704302,temp_max_2704302,temp_amp_2704302,umid_min_2704302,umid_max_2704302,umid_mean_2704302,umid_amp_2704302,pressao_min_2704302,pressao_max_2704302,pressao_mean_2704302,precip_tot_2704302
2010-01-03,0,0.0,0,0,0.0,0.0,25.20471614285714,26.30552007142857,27.406324,2.201607857142861,76.824298,87.17477371428572,81.99953585714286,10.350475714285722,0.9968718814285714,0.99964504,0.0013865792857142,0.82982
2010-01-10,0,0.0,0,0,0.0,0.0,24.800881714285712,25.97784,27.15479828571429,2.3539165714285737,75.58776,86.99556142857143,81.29166071428571,11.407801428571432,0.9978007071428572,1.0003710385714286,0.0012851657142857,0.8545771428571428
2010-01-17,0,0.0,0,0,0.0,0.0,25.638920285714285,26.41761335714285,27.19630642857143,1.557386142857144,75.73195,84.13912642857143,79.93553821428571,8.407176428571432,0.999074827142857,1.0017773714285714,0.0013512721428571,0.8495828585714287
2010-01-24,0,0.0,0,0,0.0,0.0,25.466866714285715,26.262106857142857,27.057347,1.5904802857142857,73.62426642857143,85.37789214285715,79.5010792857143,11.753625714285718,0.99823591,1.0007102857142858,0.0012371878571428,0.8868600067142857
2010-01-31,0,0.0,0,0,0.0,0.0,25.22870728571429,26.317186642857145,27.405666,2.176958714285714,75.555553,87.28012571428572,81.41783935714287,11.724572714285712,0.9971134585714284,0.9995369914285712,0.0012117664285714,1.3398729171428572
2010-02-07,0,0.0,0,0,0.5,0.0,26.120579285714285,27.10809114285714,28.095603,1.9750237142857152,73.20560571428571,84.67541857142858,78.94051214285714,11.46981285714287,0.9983313771428572,1.0009218285714283,0.0012952257142856,0.5978656985714286
2010-02-14,0,0.0,0,0,0.5,0.0,25.66551,26.73324157142857,27.800973142857146,2.135463142857141,72.722378,84.61200985714287,78.66719392857144,11.88963185714286,0.9964918142857144,0.9991774957142856,0.0013428407142856,0.8508371385714285
2010-02-21,0,0.0,0,0,0.5,0.0,26.164864428571427,27.264962142857144,28.365059857142857,2.20019542857143,72.86554457142857,84.01408857142857,78.43981657142857,11.148544,0.99828794,1.0009745,0.00134328,0.8565099971428571
2010-02-28,0,0.0,0,0,0.5,0.0,25.98178114285714,27.017299214285718,28.052817285714287,2.071036142857146,76.91954342857142,87.55096357142858,82.2352535,10.631420142857166,0.9969235471428572,0.9998303457142858,0.0014533992857143,0.9225828428571428
2010-03-07,0,0.0,0,0,0.5,0.0,26.453526,27.953724357142857,29.453922714285717,3.000396714285713,67.39514514285715,82.4971,74.94612257142857,15.101954857142855,0.9961065857142858,0.9992583142857142,0.0015758642857142,0.0648457148
2010-03-14,0,0.0,0,0,0.5,0.0,26.549665285714287,27.66150571428572,28.773346142857143,2.223680857142856,70.22566614285714,81.13824071428571,75.68195342857143,10.912574571428578,0.996674407142857,1.0001930942857142,0.0017593435714285,0.1470899929
2010-03-21,0,0.0,0,0,0.5,0.0,25.88487028571429,27.1170785,28.349286714285714,2.4644164285714254,75.62449657142858,88.22192499999998,81.92321078571428,12.597428428571405,0.9978583542857145,1.0008727614285715,0.0015072035714285,0.8927785685714286
2010-03-28,0,0.0,0,0,0.5,0.0,25.87772457142857,26.89673942857143,27.91575428571429,2.0380297142857167,76.40621057142857,87.65896142857143,82.03258600000001,11.252750857142855,0.9971387842857145,0.9998978071428573,0.0013795114285714,1.6094600257142857
2010-04-04,0,0.0,0,0,0.5,0.0,25.873343428571427,27.11364964285714,28.353955857142857,2.4806124285714297,76.38423057142857,89.24641928571428,82.81532492857143,12.862188714285708,0.9963505828571428,0.9993980057142858,0.0015237114285714,1.4178014334285716
2010-04-11,1,1.0,1,1,0.9632679,0.09752672,25.904601714285715,26.987598714285717,28.070595714285712,2.1659939999999978,77.47084857142856,88.72442485714285,83.0976367142857,11.253576285714288,0.99557548,0.9990328785714286,0.0017286992857142,3.9996458571428577
2010-04-18,0,0.0,0,0,0.0,0.0,25.34889885714286,26.46755542857143,27.586212,2.23731314285714,81.06977657142856,91.45246928571429,86.26112292857142,10.382692714285724,0.9973849942857144,1.0004222214285714,0.0015186135714285,2.4775057714285715
2010-04-25,0,0.0,0,0,0.0,0.0,25.936658428571427,26.93571235714285,27.93476628571429,1.998107857142859,75.12843185714284,86.471795,80.80011342857142,11.343363142857156,0.99802139,1.0012134142857143,0.0015960121428571,0.6810714285714285
2010-05-02,0,0.0,0,0,0.0,0.0,25.89962314285714,26.785365428571428,27.671107714285714,1.771484571428573,77.23806142857143,85.28757714285715,81.26281928571429,8.049515714285718,0.9982075571428572,1.001341471428571,0.001566957142857,0.8782514499999999
2010-05-09,0,0.0,0,0,0.0,0.0,25.759813714285716,26.552767142857142,27.345720571428576,1.585906857142863,77.03402571428572,86.55754785714285,81.79578678571428,9.523522142857132,0.9982389371428572,1.0010768,0.0014189314285714,1.1727256857142856
2010-05-16,0,0.0,0,0,0.0,0.0,25.597599714285717,26.60033971428572,27.60307971428572,2.005480000000002,76.00685,87.97896842857142,81.9929092142857,11.97211842857142,0.9978073285714286,1.0008570857142858,0.0015248785714285,1.5743514128571428
2010-05-23,0,0.0,0,0,0.0,0.0,25.024322714285717,26.040525285714285,27.056727857142857,2.032405142857144,77.80634885714286,88.47540142857143,83.14087514285714,10.669052571428566,0.9977057757142858,1.00061882,0.001456522142857,0.9693285714285714
2010-05-30,0,0.0,0,0,0.0,0.0,25.481083714285717,26.447431428571427,27.413779142857145,1.9326954285714315,73.87845914285715,84.80480142857142,79.34163028571429,10.92634228571427,0.99871908,1.0014114942857142,0.0013462071428571,0.5624671457142857
2010-06-06,0,0.0,0,0,0.0,0.0,24.97114757142857,25.84678414285714,26.72242071428571,1.7512731428571406,81.04798414285713,89.77353785714286,85.410761,8.725553714285724,1.0007308,1.0036202428571428,0.0014447214285714,6.795774141428572
2010-06-13,0,0.0,0,0,0.0,0.0,24.66286371428572,25.656365571428573,26.64986742857143,1.9870037142857129,72.73076614285715,87.16859657142857,79.94968135714285,14.437830428571417,1.0017165,1.0043605857142857,0.0013220428571427,1.5795757142857143
2010-06-20,0,0.0,0,0,0.0,0.0,24.788094714285712,25.353960285714287,25.919825857142857,1.131731142857145,76.06859,86.923135,81.4958625,10.854545000000002,1.0006386857142855,1.0031056,0.0012334571428571,3.498082905714285
