,casos_2800308,casos_est_2800308,casos_est_min_2800308,casos_est_max_2800308,p_rt1_2800308,p_inc100k_2800308,temp_min_2800308,temp_mean_2800308,temp_max_2800308,temp_amp_2800308,umid_min_2800308,umid_max_2800308,umid_mean_2800308,umid_amp_2800308,pressao_min_2800308,pressao_max_2800308,pressao_mean_2800308,precip_tot_2800308
2010-04-04,0,0.0,0,0,0.0,0.0,26.340279714285717,27.1829615,28.02564328571429,1.6853635714285744,79.40028214285714,88.21876714285715,83.80952464285714,8.81848500000001,0.9965742042857144,0.9996501628571428,0.0015379792857142,1.4982813942857145
2010-04-11,0,0.0,0,0,0.0,0.0,26.448277285714287,27.020244142857145,27.592211,1.143933714285712,79.13636885714286,86.35588928571428,82.74612907142857,7.219520428571428,0.9956127628571428,0.9992911628571428,0.0018392,7.455131355142858
2010-04-18,0,0.0,0,0,0.0,0.0,26.032645,26.68826064285714,27.343876285714284,1.3112312857142854,79.5979,88.23972485714286,83.91881242857143,8.641824857142865,0.9979372528571429,1.0008176785714284,0.0014402128571427,7.225379985714285
2010-04-25,0,0.0,0,0,0.0,0.0,25.94482857142857,26.73261385714286,27.520399142857144,1.5755705714285746,73.63316428571429,84.439695,79.03642964285714,10.806530714285714,0.9986603157142856,1.0016546571428573,0.0014971707142857,0.6737685465714286
2010-05-02,0,0.0,0,0,0.0,0.0,26.127218857142857,26.80328792857143,27.479357,1.352138142857143,75.68155785714285,83.99154357142856,79.8365507142857,8.309985714285716,0.9987107428571428,1.0016211571428573,0.0014552071428571,0.5733357142857143
2010-05-09,0,0.0,0,0,0.0,0.0,25.87395814285714,26.52680528571428,27.179652428571423,1.305694285714285,77.0475337142857,86.76173142857144,81.90463257142858,9.714197714285731,0.9987527571428572,1.0015422285714286,0.0013947357142857,3.54696
2010-05-16,0,0.0,0,0,0.0,0.0,26.380249,26.98433142857143,27.588413857142857,1.208164857142858,74.506233,83.98219985714286,79.24421642857143,9.475966857142865,0.9981331657142858,1.001148622857143,0.0015077285714285,0.98111
2010-05-23,0,0.0,0,0,0.0,0.0,25.28638542857143,26.202196214285717,27.118007,1.831621571428574,75.51792,87.830057,81.67398850000001,12.312136999999993,0.9979294157142856,1.001032467142857,0.0015515257142856,0.9095514142857144
2010-05-30,0,0.0,0,0,0.0,0.0,25.427241714285717,26.17891364285714,26.93058557142857,1.5033438571428557,77.20153057142856,86.53180757142857,81.86666907142856,9.33027700000001,0.99901889,1.0018425142857144,0.0014118121428571,0.9101271357142858
2010-06-06,0,0.0,0,0,0.0,0.0,25.680803714285712,26.23043392857143,26.780064142857142,1.0992604285714336,76.02837071428571,84.33906985714285,80.18372028571429,8.310699142857132,1.0014107142857145,1.004204,0.0013966428571429,2.526129957428572
2010-06-13,0,0.0,0,0,0.0,0.0,24.819636714285718,25.481957571428573,26.14427842857143,1.3246417142857148,76.89187585714285,88.24563928571429,82.56875757142856,11.35376342857144,1.002328542857143,1.0049930571428571,0.0013322571428571,6.682474414285714
2010-06-20,0,0.0,0,0,0.0,0.0,24.99882285714286,25.621194000000003,26.243565142857143,1.2447422857142847,70.50988342857143,81.28381142857143,75.89684742857142,10.773927999999998,1.0013913385714286,1.0038637857142858,0.0012362235714286,1.2177443114285715
2010-06-27,0,0.0,0,0,0.0,0.0,24.664882142857145,25.450718357142858,26.23655457142857,1.571672428571425,71.25019171428572,86.2256442857143,78.73791800000001,14.975452571428576,1.0019355857142858,1.0044493428571428,0.0012568785714285,1.3772085571428572
2010-07-04,0,0.0,0,0,0.0,0.0,24.05270385714286,25.04800842857143,26.043313,1.9906091428571424,69.97972157142858,86.61308657142857,78.29640407142858,16.633364999999984,1.0022809,1.004256042857143,0.0009875714285714,1.0432457085714286
2010-07-11,0,0.0,0,0,0.0,0.0,23.67886357142857,24.48172,25.284576428571427,1.605712857142855,77.49065142857144,88.64079871428571,83.06572507142857,11.150147285714269,1.0016699285714286,1.0042139714285714,0.0012720214285714,1.3888285757142858
2010-07-18,0,0.0,0,0,0.0,0.0,23.94443157142857,24.83741307142857,25.73039457142857,1.7859630000000024,78.07728228571429,90.05270857142857,84.06499542857142,11.975426285714278,1.001860457142857,1.0044231571428572,0.00128135,2.4151228571428573
2010-07-25,0,0.0,0,0,0.0,0.0,23.314592428571427,24.21144757142857,25.108302714285717,1.7937102857142868,69.73653428571428,86.97858157142856,78.35755792857142,17.24204728571428,1.0042475714285717,1.0067013857142857,0.0012269071428571,1.3241914514285713
2010-08-01,0,0.0,0,0,0.0,0.0,23.817988857142858,24.555040642857143,25.29209242857143,1.4741035714285715,67.22681457142856,82.34145714285715,74.78413585714286,15.11464257142859,1.0026442714285717,1.0050222285714283,0.0011889785714285,0.8367914257142858
2010-08-08,0,0.0,0,0,0.0,0.0,24.179927285714285,24.61586214285714,25.051797,0.8718697142857117,65.44557028571428,76.04750714285714,70.74653871428572,10.60193685714286,1.0029803142857143,1.0060007,0.0015101928571428,0.4707385748571429
2010-08-15,0,0.0,0,0,0.0,0.0,23.443089,24.0989815,24.754874,1.311785000000004,69.56927914285714,78.92956928571428,74.24942421428571,9.36029014285714,1.0041407285714286,1.0071140714285711,0.0014866714285713,0.88342142
2010-08-22,0,0.0,0,0,0.0,0.0,23.36435371428572,24.05159664285714,24.73883957142857,1.3744858571428544,64.54496614285713,77.91231057142856,71.22863835714284,13.367344428571428,1.0042126571428571,1.0069417428571428,0.0013645428571428,0.8115414342857142
2010-08-29,0,0.0,0,0,0.0,0.0,23.382280714285717,24.237546714285717,25.092812714285717,1.7105320000000006,67.14686085714285,83.16776285714286,75.15731185714286,16.020902000000007,1.0026295571428572,1.0054406714285713,0.001405557142857,0.7262771571428571
2010-09-05,0,0.0,0,0,0.0,0.0,23.798187428571428,24.32767378571429,24.857160142857143,1.0589727142857157,66.65823142857143,78.84352942857143,72.75088042857143,12.185298000000005,1.0034081714285714,1.0062113142857143,0.0014015714285714,0.6435471428571429
2010-09-12,0,0.0,0,0,0.0,0.0,23.306828,23.931958785714286,24.557089571428573,1.250261571428574,74.97721528571428,85.47171571428571,80.2244655,10.494500428571428,1.0029015285714284,1.0060275142857142,0.0015629928571428,1.201242837142857
2010-09-19,0,0.0,0,0,0.0,0.0,23.688167142857143,24.236033857142857,24.78390057142857,1.0957334285714282,74.30527500000001,82.56953,78.4374025,8.264254999999991,1.0016968142857143,1.0048574714285714,0.0015803285714285,1.1340242571428572
2010-09-26,0,0.0,0,0,0.0,0.0,23.79541057142857,24.49085807142857,25.18630557142857,1.3908950000000004,71.40318571428571,83.33748700000001,77.37033635714286,11.934301285714298,1.0013403428571428,1.0044325714285711,0.0015461142857142,0.6558585714285714
2010-10-03,0,0.0,0,0,0.0,0.0,24.834856285714288,25.212042571428576,25.58922885714286,0.7543725714285721,75.56963442857143,82.10494142857144,78.83728792857144,6.535307000000003,0.9981300085714284,1.0015796285714285,0.0017248099999999,0.1155200001428571
2010-10-10,0,0.0,0,0,0.0,0.0,25.00793014285714,25.407023928571427,25.806117714285715,0.7981875714285742,75.05059942857143,82.06592285714285,78.55826114285713,7.0153234285714205,1.0001140142857143,1.0040224,0.0019541928571428,0.1114971462857142
2010-10-17,0,0.0,0,0,0.0,0.0,24.834307142857146,25.293646714285718,25.75298628571429,0.918679142857144,74.09496571428572,81.67828142857142,77.88662357142857,7.583315714285703,1.00065475,1.0039998714285714,0.0016725607142856,0.4555714228571428
2010-10-24,0,0.0,0,0,0.0,0.0,24.76275657142857,25.24829771428572,25.73383885714286,0.9710822857142888,81.35337428571428,87.596019,84.47469664285714,6.242644714285717,0.99698817,1.0007217642857142,0.0018667971428571,1.0464071428571429
2010-10-31,0,0.0,0,0,0.0,0.0,25.106162,25.64121792857143,26.176273857142856,1.0701118571428552,81.10023557142857,88.58208571428572,84.84116064285715,7.481850142857155,0.99622203,0.99955972,0.001668845,0.85693857
2010-11-07,0,0.0,0,0,0.0,0.0,25.287628428571427,25.704914714285717,26.122201,0.8345725714285734,77.25670428571428,83.70594071428572,80.4813225,6.449236428571439,0.99780658,1.0014219428571427,0.0018076814285713,0.2218585714285714
2010-11-14,0,0.0,0,0,0.0,0.0,24.90687757142857,25.449122857142857,25.991368142857144,1.0844905714285744,74.68963699999999,84.3855707142857,79.53760385714284,9.695933714285715,0.9983533714285714,1.0014529428571428,0.0015497857142857,0.3572185728571428
2010-11-21,0,0.0,0,0,0.0,0.0,25.22738657142857,25.67719821428572,26.12700985714286,0.8996232857142878,74.14134385714286,81.83847757142857,77.98991071428571,7.697133714285712,0.9969901857142858,1.0004987957142857,0.0017543049999999,0.0993900006285714
2010-11-28,0,0.0,0,0,0.0,0.0,25.126451714285714,25.562558857142854,25.998666,0.8722142857142821,78.61188828571429,84.62174428571429,81.6168162857143,6.009855999999999,0.9951193071428572,0.99840156,0.0016411264285713,0.1325185728571428
2010-12-05,0,0.0,0,0,0.5,0.0,25.597996285714284,25.93105214285714,26.264108,0.6661117142857158,74.43213142857144,80.95367685714287,77.69290414285715,6.521545428571429,0.9970360571428571,1.0003658485714286,0.0016648957142857,0.2174985698571428
2010-12-12,0,0.0,0,0,0.5,0.0,25.793047142857144,26.274926142857144,26.756805142857143,0.9637579999999986,79.786985,85.43106714285715,82.60902607142857,5.644082142857144,0.9938945814285712,0.9973177428571428,0.0017115807142857,2.180546996142857
2010-12-19,0,0.0,0,0,0.5,0.0,25.640224,26.153374785714284,26.66652557142857,1.0263015714285757,74.1851242857143,81.47089000000001,77.82800714285716,7.285765714285716,0.9950593728571429,0.9984444371428572,0.0016925321428571,0.3392128457142856
2010-12-26,0,0.0,0,0,0.5,0.0,25.942020714285714,26.429465,26.916909285714286,0.974888571428572,74.78840014285716,81.19335428571428,77.99087721428572,6.404954142857122,0.9973467514285714,1.0000347,0.0013439742857143,0.1912642898571428
2011-01-02,33,33.0,33,33,1.0,4.963093,26.02274,26.503195785714283,26.98365157142857,0.9609115714285714,74.05019442857143,82.59108557142858,78.32064,8.540891142857149,0.9947238628571428,0.9976236242857144,0.0014498807142857,0.1452857134285714
2011-01-09,29,29.0,29,29,0.9994125,4.3615055,25.38212814285714,26.064357285714284,26.746586428571423,1.364458285714285,75.882612,86.6033512857143,81.24298164285715,10.720739285714302,0.9965828014285716,0.9990851157142856,0.001251157142857,0.7136657228571429
2011-01-16,26,26.0,26,26,0.7408576,3.9103155,25.58190042857143,26.22606985714286,26.870239285714288,1.2883388571428576,76.61624571428571,84.97043128571428,80.7933385,8.354185571428573,0.9962084128571428,0.9992164057142856,0.0015039964285714,0.8235685640000001
2011-01-23,23,23.0,23,23,0.2800442,3.4591253,25.01000528571429,25.76774792857143,26.525490571428573,1.5154852857142842,75.25461085714286,87.02333342857142,81.13897214285714,11.768722571428556,0.9955858957142856,0.9983445285714286,0.0013793164285714,1.4845171435714286
2011-01-30,34,34.0,34,34,0.8320275,5.113489,25.262569142857146,26.05540692857143,26.84824471428572,1.585675571428574,75.00935128571427,83.79205499999999,79.40070314285714,8.782703714285717,0.9976386214285714,1.000404614285714,0.0013829964285713,1.255325732857143
2011-02-06,31,31.0,31,31,0.69788635,4.662299,25.906062428571428,26.525593357142856,27.145124285714285,1.2390618571428575,73.53942014285714,80.962397,77.25090857142857,7.422976857142856,0.9975061971428572,1.0003027357142855,0.0013982692857142,0.4238728585714285
2011-02-13,41,41.0,41,41,0.89736575,6.1662664,25.98722628571429,26.60754171428572,27.227857142857143,1.2406308571428577,74.81958357142857,82.95684685714286,78.88821521428571,8.137263285714297,0.9979190142857144,1.0004336357142858,0.0012573107142857,0.57664429
2011-02-20,37,37.0,37,37,0.6456555,5.5646796,25.07682142857143,25.903974285714284,26.73112714285714,1.6543057142857087,77.30377371428571,87.59321857142857,82.44849614285714,10.289444857142854,0.9973562914285716,1.0000445914285714,0.0013441499999999,2.619375814285714
2011-02-27,28,28.0,28,28,0.14939812,4.2111087,25.892072285714285,26.552597,27.213121714285712,1.3210494285714276,78.379513,86.38229228571429,82.38090264285714,8.002779285714283,0.99603122,0.9992453328571428,0.0016070564285714,1.1432671485714283
2011-03-06,31,31.0,31,31,0.31185254,4.662299,26.081569285714288,26.605682428571427,27.12979557142857,1.048226285714282,76.44839428571429,83.23352057142857,79.84095742857143,6.785126285714284,0.9956246528571427,0.9985085914285714,0.0014419692857142,0.4461399785714285
2011-03-13,63,63.0,63,63,0.9988755,9.474995,26.465711142857145,26.99178642857143,27.517861714285715,1.052150571428573,76.59825142857143,84.37247857142857,80.485365,7.774227142857143,0.9950429471428572,0.99844862,0.0017028364285714,0.2990357114285714
2011-03-20,64,64.0,64,64,0.9911273,9.625392,26.035975714285712,26.855797785714284,27.675619857142856,1.6396441428571435,76.74459371428573,86.23288628571429,81.48874,9.48829257142856,0.9958346642857142,0.9993533457142856,0.0017593407142857,0.4336085642857142
2011-03-27,78,78.0,78,78,0.98214453,11.730947,25.446729428571427,26.3357805,27.22483157142857,1.778102142857147,80.96709071428572,89.03042485714286,84.99875778571429,8.063334142857144,0.9963864442857144,0.9993662142857144,0.001489885,2.201089975714285
2011-04-03,104,104.0,104,104,0.9977577,15.641262,26.310119714285715,27.08934885714286,27.868578000000003,1.5584582857142877,76.11696142857143,85.64173285714286,80.87934714285714,9.524771428571428,0.9970720114285714,1.0004516428571428,0.0016898157142857,0.53440287
2011-04-10,87,87.0,87,87,0.70624363,13.084517,26.078251285714284,26.796552357142858,27.514853428571428,1.4366021428571436,75.22816057142857,84.525272,79.87671628571428,9.297111428571426,0.9975286485714284,1.0008103428571429,0.0016408471428571,1.957011414
2011-04-17,77,77.0,77,77,0.16916107,11.580549,25.40910542857143,26.309358785714288,27.209612142857143,1.8005067142857136,77.18592842857143,88.79267142857144,82.98929992857143,11.606743000000009,0.9970252471428572,1.000103527142857,0.0015391399999999,1.81352572
2011-04-24,84,84.0,84,84,0.39311707,12.633327,25.45417114285714,26.217444214285717,26.980717285714288,1.5265461428571463,77.305108,87.44171128571429,82.37340964285715,10.136603285714289,0.9978488285714284,1.0006769714285717,0.0014140714285714,1.7360971571428572
2011-05-01,68,68.0,68,68,0.12997986,10.226978,25.385075142857144,26.012858714285716,26.64064228571429,1.2555671428571422,77.47885414285714,86.470475,81.97466457142858,8.991620857142848,0.9976221371428572,1.0006796,0.0015287314285714,11.050626757142856
2011-05-08,102,102.0,102,102,0.95488435,15.340468,26.078970714285717,26.606586928571428,27.134203142857142,1.0552324285714292,75.47024,84.13065557142856,79.80044778571428,8.660415571428558,0.9985447685714286,1.0014947571428572,0.0014749942857142,1.3665885671428573
2011-05-15,85,85.0,85,85,0.6137707,12.783724,25.65084,26.0575215,26.464203,0.813362999999999,74.01610514285714,81.82287942857144,77.91949228571428,7.806774285714297,0.9974830242857144,1.0005919714285714,0.0015544735714285,0.8807428602857142
2011-05-22,87,87.0,87,87,0.4909398,13.084517,24.949685142857145,25.716459,26.48323285714286,1.5335477142857172,73.83792342857143,85.9968707142857,79.91739707142857,12.158947285714277,0.9993585142857144,1.0020865357142856,0.0013640107142856,1.8695142214285716
2011-05-29,101,101.0,101,101,0.80552894,15.190071,24.980298857142856,25.398681714285715,25.81706457142857,0.8367657142857148,75.61895914285715,81.33393914285715,78.47644914285715,5.714979999999997,1.0005240671428572,1.0033841428571428,0.0014300378571427,3.3299669571428576
2011-06-05,68,68.0,68,68,0.0447158,10.226978,24.96468257142857,25.47804485714286,25.991407142857145,1.0267245714285735,76.78466928571427,85.51542585714286,81.15004757142856,8.730756571428586,1.00014158,1.0029200714285715,0.0013892457142857,0.9734671214285716
2011-06-12,62,62.0,62,62,0.022871634,9.324598,24.80712,25.29952771428572,25.791935428571428,0.9848154285714266,71.92484357142857,81.32537942857142,76.6251115,9.400535857142856,1.0021567714285715,1.0049550571428572,0.0013991428571428,1.0071757528571428
2011-06-19,71,71.0,71,71,0.35491392,10.678169,24.57699157142857,25.233045285714283,25.889099,1.3121074285714265,72.47549085714286,84.36652500000001,78.42100792857144,11.891034142857151,1.001378957142857,1.0037386428571429,0.0011798428571428,0.91850712
2011-06-26,89,89.0,89,89,0.94469583,13.38531,24.65585742857143,25.067622428571436,25.47938742857143,0.8235300000000016,73.9448357142857,80.18997285714285,77.06740428571428,6.245137142857146,1.0012598285714287,1.0038296,0.0012848857142856,1.0368542928571427
2011-07-03,87,87.0,87,87,0.853895,13.084517,24.535636000000004,25.14998742857143,25.764338857142857,1.2287028571428529,71.29601942857143,83.28924428571429,77.29263185714285,11.993224857142865,1.0008905,1.0035833714285716,0.0013464357142857,0.5344942899999999
2011-07-10,65,65.0,65,65,0.09305796,9.775788,24.431060857142857,24.9190695,25.40707814285714,0.9760172857142848,72.45924657142857,82.65502557142857,77.55713607142857,10.195779000000002,1.0017993285714286,1.0043317,0.0012661857142857,1.009958580714286
2011-07-17,93,93.0,93,93,0.81689847,13.986897,24.22806671428572,24.70279592857143,25.177525142857142,0.9494584285714254,67.12597771428571,78.80929228571428,72.967635,11.683314571428568,1.0021720142857142,1.0047305285714283,0.0012792571428571,1.8093
2011-07-24,67,67.0,67,67,0.17485693,10.076582,23.866306857142856,24.505371142857143,25.144435428571427,1.2781285714285708,63.07934185714286,79.06731842857143,71.07333014285715,15.987976571428568,1.0036266,1.0060692285714286,0.0012213142857142,0.4805914192857142
2011-07-31,59,59.0,59,59,0.057399124,8.873408,23.352172857142858,24.117292142857146,24.88241142857143,1.530238571428573,72.205556,84.92267028571429,78.56411314285714,12.717114285714288,1.001401757142857,1.0042610571428572,0.00142965,1.4168099700000003
2011-08-07,51,51.0,51,51,0.03995765,7.670234,24.06247385714286,24.641736714285717,25.22099957142857,1.1585257142857124,72.06218428571428,83.33498499999999,77.69858464285713,11.272800714285708,1.00202825,1.0049581714285714,0.0014649607142857,0.4075185878571429
2011-08-14,53,53.0,53,53,0.24632773,7.9710274,24.214826,24.836192357142856,25.457558714285717,1.2427327142857152,63.878652,74.94750485714285,69.41307842857142,11.068852857142844,1.0019502857142857,1.0049746428571429,0.0015121785714286,0.397307157
2011-08-21,44,44.0,44,44,0.1581911,6.617457,23.96971357142857,24.609470928571422,25.249228285714285,1.279514714285714,65.37271571428572,77.16987628571428,71.271296,11.797160571428565,1.0017285285714286,1.0042859714285717,0.0012787214285714,0.5605014271428572
2011-08-28,58,58.0,58,58,0.7572242,8.723011,23.23918814285714,24.01855907142857,24.79793,1.5587418571428593,74.03989357142858,86.69055585714285,80.36522471428572,12.650662285714276,1.0038636714285716,1.0069247857142858,0.0015305571428571,1.2701243042857142
2011-09-04,44,44.0,44,44,0.27327862,6.617457,23.514962571428573,24.261679571428573,25.00839657142857,1.493433999999997,69.06466428571429,82.87012142857144,75.96739285714287,13.80545714285715,1.0038738857142857,1.0066891714285715,0.0014076428571428,0.8721528714285715
2011-09-11,47,47.0,47,47,0.377336,7.068647,24.021432142857144,24.536429357142858,25.05142657142857,1.0299944285714275,63.692371,74.46627842857143,69.07932471428572,10.773907428571434,1.0027829714285714,1.0060845,0.0016507642857143,0.2989528542857143
2011-09-18,27,27.0,27,27,0.009217895,4.0607123,23.61832542857143,24.220258642857143,24.822191857142855,1.203866428571427,71.65653742857143,82.15083728571429,76.90368735714286,10.494299857142863,1.0037754714285714,1.0066604,0.0014424642857142,0.9593757368571428
2011-09-25,33,33.0,33,33,0.17329471,4.963093,23.880166285714285,24.263316714285715,24.646467142857144,0.7663008571428591,67.41300285714286,76.29353642857143,71.85326964285714,8.880533571428572,1.0026065142857143,1.005734457142857,0.0015639714285713,0.3519471468571428
2011-10-02,34,34.0,34,34,0.47078502,5.113489,24.26623957142857,24.755865785714285,25.245492,0.9792524285714316,73.13582085714286,80.32157428571429,76.72869757142857,7.185753428571431,1.0019078714285714,1.0050306,0.0015613642857142,0.4328942885714286
2011-10-09,31,31.0,31,31,0.43273348,4.662299,24.39849857142857,24.950389357142857,25.502280142857146,1.10378157142857,72.66859285714285,81.96492271428572,77.31675778571429,9.296329857142863,1.00037169,1.0037857285714284,0.0017070192857142,0.3709842891428571
2011-10-16,28,28.0,28,28,0.2913094,4.2111087,24.526877285714285,25.02590514285714,25.524933,0.9980557142857158,76.31455085714286,83.48659485714286,79.90057285714286,7.172044,0.9972014528571428,1.000485122857143,0.001641835,0.4908057185714286
2011-10-23,34,34.0,34,34,0.6406375,5.113489,24.56417842857143,25.054827071428573,25.545475714285715,0.981297285714284,81.7224642857143,87.80920228571429,84.7658332857143,6.086737999999997,0.9971510942857142,1.0005353814285711,0.0016921435714285,1.1583328557142856
2011-10-30,43,43.0,43,43,0.9161874,6.46706,24.337794857142857,25.124930428571428,25.912066,1.5742711428571423,77.71499914285714,87.70026657142857,82.70763285714285,9.985267428571431,0.9979813,1.0013555714285711,0.0016871357142856,0.8175371057142857
2011-11-06,23,23.0,23,23,0.07354118,3.4591253,24.257119142857142,24.822396357142857,25.38767357142857,1.130554428571429,78.99986728571427,86.20517342857144,82.60252035714285,7.205306142857168,0.9992226514285714,1.0022664285714284,0.0015218885714285,2.041692837142857
2011-11-13,43,43.0,43,43,0.821435,6.46706,24.71326557142857,25.27149742857143,25.829729285714286,1.1164637142857146,77.68488714285715,85.38048614285715,81.53268664285716,7.695599000000001,0.9980845471428572,1.0012753671428571,0.00159541,1.5995114428571429
2011-11-20,44,44.0,44,44,0.8644454,6.617457,24.99694828571429,25.582975142857144,26.169002000000003,1.1720537142857168,77.97083357142857,85.94489071428572,81.95786214285715,7.9740571428571485,0.9972218271428572,1.0004399371428572,0.001609055,0.3461985571428571
2011-11-27,46,46.0,46,46,0.7996564,6.9182506,25.456120285714285,25.858723285714284,26.261326285714286,0.8052060000000019,73.570637,80.28489214285715,76.92776457142858,6.714255142857141,0.99850157,1.0017477714285714,0.0016231007142856,0.1621199992857143
2011-12-04,42,42.0,42,42,0.46549878,6.3166633,25.16866642857143,25.691127285714288,26.21358814285714,1.04492171428571,76.2584882857143,83.6201862857143,79.93933728571429,7.361698000000004,0.9972244985714286,1.0000862371428572,0.0014308692857142,0.182645715
2011-12-11,60,60.0,60,60,0.93192047,9.023805,25.13688014285714,25.71757307142857,26.298266,1.1613858571428608,73.27339214285715,81.52898642857143,77.40118928571428,8.255594285714281,0.99660051,0.9997976485714286,0.0015985692857142,0.1639485671428571
2011-12-18,41,41.0,41,41,0.25389543,6.1662664,25.132973714285715,25.635774857142856,26.138576,1.0056022857142857,78.02144057142857,85.33370142857143,81.677571,7.31226085714286,0.9977748828571428,1.0004825842857143,0.0013538507142857,0.2309257144285714
2011-12-25,35,35.0,35,35,0.06710828,5.263886,24.916987714285717,25.465918285714285,26.01484885714285,1.0978611428571412,79.65569342857144,85.17550200000001,82.41559771428572,5.51980857142857,0.9987263714285712,1.0015228,0.0013982142857143,0.563617167142857
2012-01-01,100,100.0,100,100,0.9999949,15.039675,25.41367885714286,25.87789921428572,26.34211957142857,0.9284407142857134,77.52514314285715,84.40271585714287,80.9639295,6.877572714285719,0.9990209842857144,1.0018752,0.0014271078571428,0.2939642871428571
2012-01-08,71,71.0,71,71,0.91910607,10.678169,25.553310000000003,26.025560785714287,26.49781157142857,0.9445015714285674,77.84053928571429,84.74542214285715,81.29298071428572,6.904882857142866,0.99849007,1.0015666857142858,0.0015383078571428,0.2931114228571428
2012-01-15,103,103.0,103,103,0.98691463,15.490865,25.655133857142857,26.221594785714288,26.788055714285715,1.1329218571428576,76.67539857142857,85.23649714285715,80.95594785714286,8.561098571428573,0.9996921,1.0019444,0.0011261499999999,0.59149571
2012-01-22,86,86.0,86,86,0.55599016,12.93412,25.040248428571427,25.653263714285718,26.266279,1.2260305714285735,73.8899887142857,83.23997614285715,78.56498242857143,9.349987428571438,0.9982590728571428,1.0011184714285717,0.0014296992857142,0.8398885715714286
2012-01-29,101,101.0,101,101,0.7855064,15.190071,25.142874428571428,25.780872857142857,26.418871285714285,1.2759968571428573,72.10879142857142,81.03707285714286,76.57293214285714,8.928281428571438,0.9978561714285714,1.0006133428571429,0.0013785857142857,0.4554914262857142
2012-02-05,157,157.0,157,157,0.99993587,23.61229,24.983132428571427,25.717684,26.45223557142857,1.4691031428571435,75.38740085714286,84.0412072857143,79.71430407142859,8.653806428571428,0.9984303471428572,1.0013016714285714,0.0014356621428571,0.7297857071428571
