,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_mean_2304400,temp_max_2304400,temp_amp_2304400,umid_min_2304400,umid_max_2304400,umid_mean_2304400,umid_amp_2304400,pressao_min_2304400,pressao_max_2304400,pressao_mean_2304400,precip_tot_2304400
2011-08-21,150,150.0,150,150.0,0.2395467,5.58324,23.563851714285715,26.481929357142857,29.400007,5.836155285714284,55.79022028571429,83.15041057142857,69.47031542857142,27.36019028571428,0.9973883714285714,1.000785107142857,0.0016983678571428,0.0391614287142857
2011-08-28,103,103.0,103,103.0,0.0019969426,3.8338249,23.701246142857144,26.147886142857143,28.594526142857145,4.893280000000001,63.74260485714286,87.1930042857143,75.46780457142857,23.45039942857144,1.000078574285714,1.0036136857142857,0.0017675557142857,1.6361199981142855
2011-09-04,131,131.0,131,131.0,0.36224648,4.87603,23.87346957142857,26.391276714285716,28.909083857142857,5.0356142857142885,61.16565242857143,84.10246371428572,72.63405807142857,22.93681128571429,0.9994088657142858,1.0032087857142855,0.0018999599999999,0.0859257148428571
2011-09-11,120,120.0,120,120.0,0.3916715,4.4665923,23.61827285714286,26.35178042857143,29.085288,5.467015142857139,55.96278014285714,82.34806,69.15542007142858,26.385279857142866,0.9985664585714285,1.0025620142857143,0.0019977778571429,0.002032857
2011-09-18,130,130.0,130,130.0,0.69273686,4.838808,24.167127285714287,27.02205335714286,29.876979428571428,5.709852142857141,53.16886328571429,84.19797142857144,68.68341735714286,31.029108142857147,0.9981220385714286,1.002398457142857,0.0021382092857142,0.0193542857142857
2011-09-25,132,132.0,132,132.0,0.6827565,4.9132514,24.08649557142857,26.90413557142857,29.72177557142857,5.635279999999998,54.79613885714286,84.35815857142858,69.57714871428571,29.56201971428572,0.9977568871428572,1.0019820714285714,0.0021125921428571,0.0038885714285714
2011-10-02,131,131.0,131,131.0,0.58724254,4.87603,24.656847285714285,26.92439707142857,29.191946857142856,4.535099571428571,59.94505771428572,86.05500571428571,73.00003171428571,26.109948,0.9977860485714284,1.0017415285714286,0.00197774,0.0515828564714285
2011-10-09,111,111.0,111,111.0,0.12362329,4.1315975,24.699750857142856,27.095029642857146,29.49030842857143,4.790557571428575,57.44234642857143,83.60314828571428,70.52274735714286,26.16080185714285,0.9966373,1.000850562857143,0.0021066314285714,0.0256485714285714
2011-10-16,108,108.0,108,108.0,0.13963602,4.0199327,25.05940471428572,26.86232871428572,28.665252714285717,3.605847999999998,69.56787428571428,87.14486714285714,78.3563707142857,17.576992857142855,0.99514453,0.99867706,0.0017662649999999,0.3375042828571429
2011-10-23,94,94.0,94,94.0,0.07343641,3.4988306,25.020996142857143,27.077453714285717,29.133911285714284,4.11291514285714,66.23280928571428,86.29573942857144,76.26427435714285,20.062930142857155,0.9955088085714284,0.9989085514285716,0.0016998714285714,0.4359857214285714
