,casos_2803500,p_rt1_2803500,p_inc100k_2803500,temp_min_2803500,temp_max_2803500,umid_min_2803500,umid_max_2803500,pressao_min_2803500,pressao_max_2803500,precip_tot_2803500,casos_2803203,p_rt1_2803203,p_inc100k_2803203,temp_min_2803203,temp_max_2803203,umid_min_2803203,umid_max_2803203,pressao_min_2803203,pressao_max_2803203,precip_tot_2803203,casos_2802403,p_rt1_2802403,p_inc100k_2802403,temp_min_2802403,temp_max_2802403,umid_min_2802403,umid_max_2802403,pressao_min_2802403,pressao_max_2802403,precip_tot_2802403,casos_2802106,p_rt1_2802106,p_inc100k_2802106,temp_min_2802106,temp_max_2802106,umid_min_2802106,umid_max_2802106,pressao_min_2802106,pressao_max_2802106,precip_tot_2802106,casos_2807105,p_rt1_2807105,p_inc100k_2807105,temp_min_2807105,temp_max_2807105,umid_min_2807105,umid_max_2807105,pressao_min_2807105,pressao_max_2807105,precip_tot_2807105,casos_2806701,p_rt1_2806701,p_inc100k_2806701,temp_min_2806701,temp_max_2806701,umid_min_2806701,umid_max_2806701,pressao_min_2806701,pressao_max_2806701,precip_tot_2806701,casos_2806305,p_rt1_2806305,p_inc100k_2806305,temp_min_2806305,temp_max_2806305,umid_min_2806305,umid_max_2806305,pressao_min_2806305,pressao_max_2806305,precip_tot_2806305,casos_2804805,p_rt1_2804805,p_inc100k_2804805,temp_min_2804805,temp_max_2804805,umid_min_2804805,umid_max_2804805,pressao_min_2804805,pressao_max_2804805,precip_tot_2804805,casos_2800605,p_rt1_2800605,p_inc100k_2800605,temp_min_2800605,temp_max_2800605,umid_min_2800605,umid_max_2800605,pressao_min_2800605,pressao_max_2800605,precip_tot_2800605,casos_2800308,p_rt1_2800308,p_inc100k_2800308,temp_min_2800308,temp_max_2800308,umid_min_2800308,umid_max_2800308,pressao_min_2800308,pressao_max_2800308,precip_tot_2800308,temp_mean_2800308,temp_amp_2800308,umid_mean_2800308,umid_amp_2800308,pressao_mean_2800308,temp_mean_2800605,temp_amp_2800605,umid_mean_2800605,umid_amp_2800605,pressao_mean_2800605,temp_mean_2804805,temp_amp_2804805,umid_mean_2804805,umid_amp_2804805,pressao_mean_2804805,temp_mean_2806305,temp_amp_2806305,umid_mean_2806305,umid_amp_2806305,pressao_mean_2806305,temp_mean_2806701,temp_amp_2806701,umid_mean_2806701,umid_amp_2806701,pressao_mean_2806701,temp_mean_2807105,temp_amp_2807105,umid_mean_2807105,umid_amp_2807105,pressao_mean_2807105,temp_mean_2802106,temp_amp_2802106,umid_mean_2802106,umid_amp_2802106,pressao_mean_2802106,temp_mean_2802403,temp_amp_2802403,umid_mean_2802403,umid_amp_2802403,pressao_mean_2802403,temp_mean_2803203,temp_amp_2803203,umid_mean_2803203,umid_amp_2803203,pressao_mean_2803203,temp_mean_2803500,temp_amp_2803500,umid_mean_2803500,umid_amp_2803500,pressao_mean_2803500
2011-03-27,8,0.6999681,7.603045,23.733564142857144,30.85740885714286,63.68808971428571,95.45663214285715,0.9962087485714285,0.9997247185714286,0.9717442771428572,1,0.6614215,2.881097,25.183157714285716,27.48594,79.23926571428571,90.9646417142857,0.9963620928571428,0.9994259071428572,2.1069028285714286,0,0.0,0.0,24.356868428571428,32.36855642857143,56.53381042857143,93.0256157142857,0.9954800257142857,0.9993027085714286,0.9445314457142857,10,0.970814,14.3769045,24.459655857142856,30.255994428571427,69.08716757142858,95.25120642857142,0.9964054557142857,0.9996035,1.2868542957142857,4,0.43436357,9.850761,23.733564142857144,30.85740885714286,63.68808971428571,95.45663214285715,0.9962087485714285,0.9997247185714286,0.9717442771428572,0,0.0,0.0,24.641601428571427,29.35687257142857,72.05613857142858,93.88949771428572,0.9963069428571428,0.9995129399999999,1.5124914142857142,0,0.5,0.0,24.459655857142856,30.255994428571427,69.08716757142858,95.25120642857142,0.9964054557142857,0.9996035,1.2868542957142857,11,0.6505363,5.9233413,24.780447857142857,28.687827285714288,74.535314,92.56101142857143,0.9962185514285714,0.9994373485714286,1.6982671085714285,2,0.8178047,6.466214,25.446729428571427,27.224831571428574,80.96709071428572,89.03042485714286,0.9963864442857143,0.9993662142857144,2.2010899757142854,78,0.98214453,11.730947,25.446729428571427,27.224831571428574,80.96709071428572,89.03042485714286,0.9963864442857143,0.9993662142857144,2.2010899757142854,26.3357805,1.778102142857147,84.99875778571429,8.063334142857144,0.001489885000000024,26.3357805,1.778102142857147,84.99875778571429,8.063334142857144,0.001489885000000024,26.734137571428572,3.9073794285714314,83.54816271428572,18.025697428571434,0.0016093985714286108,27.35782514285714,5.796338571428571,82.169187,26.16403885714284,0.0015990221428571205,26.999237,4.715271142857144,82.97281814285715,21.833359142857148,0.0016029985714285377,27.295486500000003,7.123844714285717,79.57236092857143,31.768542428571436,0.001757985000000073,27.35782514285714,5.796338571428571,82.169187,26.16403885714284,0.0015990221428571205,28.362712428571427,8.011688000000003,74.77971307142857,36.49180528571428,0.0019113414285714114,26.334548857142856,2.302782285714283,85.10195371428571,11.725375999999997,0.0015319071428571696,27.295486500000003,7.123844714285717,79.57236092857143,31.768542428571436,0.001757985000000073
2011-04-03,1,0.0051463135,0.9503806,23.542724571428572,32.08330857142857,55.342226857142855,94.83555942857143,0.9967530857142857,1.000829757142857,0.4352942829285715,0,0.0,0.0,25.834124,28.403534,74.93179857142857,87.346973,0.9970194742857144,1.0005071485714285,0.5125128528571429,0,0.0,0.0,24.246080714285714,33.63398971428571,46.981511714285716,92.59975142857142,0.99606617,1.00039803,0.2481257014285714,8,0.7416403,11.501524,24.386225857142854,31.307211571428574,62.564609857142855,93.69116942857143,0.9969182385714286,1.0006743714285713,0.44251000028571424,4,0.43751946,9.850761,23.542724571428572,32.08330857142857,55.342226857142855,94.83555942857143,0.9967530857142857,1.000829757142857,0.4352942829285715,1,0.88534987,1.0977792,24.893018428571427,30.391121857142856,66.15853028571429,91.271093,0.9969309114285715,1.00059332,0.4258514371428571,0,0.5,0.0,24.386225857142854,31.307211571428574,62.564609857142855,93.69116942857143,0.9969182385714286,1.0006743714285713,0.44251000028571424,12,0.63381636,6.461827,25.14026742857143,29.736650714285712,67.92935885714286,89.79947514285713,0.9968728371428571,1.0005155771428573,0.41358571285714285,1,0.44170395,3.233107,26.310119714285715,27.868578000000003,76.11696142857143,85.64173285714286,0.9970720114285714,1.0004516428571428,0.53440287,104,0.9977577,15.641262,26.310119714285715,27.868578000000003,76.11696142857143,85.64173285714286,0.9970720114285714,1.0004516428571428,0.53440287,27.08934885714286,1.5584582857142877,80.87934714285714,9.524771428571427,0.001689815714285725,27.08934885714286,1.5584582857142877,80.87934714285714,9.524771428571427,0.001689815714285725,27.43845907142857,4.596383285714282,78.864417,21.870116285714275,0.0018213700000000999,27.846718714285714,6.92098571428572,78.12788964285714,31.126559571428572,0.0018780664285713566,27.642070142857143,5.498103428571429,78.71481164285714,25.1125627142857,0.0018312042857142052,27.81301657142857,8.540583999999996,75.08889314285715,39.493332571428574,0.0020383357142856884,27.846718714285714,6.92098571428572,78.12788964285714,31.126559571428572,0.0018780664285713566,28.940035214285714,9.387908999999997,69.79063157142858,45.61823971428571,0.0021659299999999826,27.118828999999998,2.5694100000000013,81.1393857857143,12.415174428571433,0.0017438371428570854,27.81301657142857,8.540583999999996,75.08889314285715,39.493332571428574,0.0020383357142856884
2011-04-10,2,0.052708365,1.9007612,23.352739857142858,31.015040714285714,58.09954,94.3021,0.9973976814285714,1.0011516714285713,0.7802814391428571,1,0.72601324,2.881097,25.68766557142857,27.863381714285712,74.61515228571429,85.84227442857143,0.9975331257142858,1.0008775857142858,1.7227470971428571,0,0.0,0.0,23.89866442857143,30.852260285714287,59.836494,93.33381428571428,0.99695311,1.0007032557142856,0.9848157257142857,10,0.69942755,14.3769045,24.161041428571426,30.409162142857145,62.82379100000001,91.69863071428571,0.9975385699999999,1.0010439285714285,1.2653699884285714,1,0.05969864,2.4626904,23.352739857142858,31.015040714285714,58.09954,94.3021,0.9973976814285714,1.0011516714285713,0.7802814391428571,2,0.9196068,2.1955583,24.73328957142857,29.46046685714286,67.63132485714286,89.09591414285715,0.9975213214285714,1.0009689714285714,1.2903185857142856,0,0.5,0.0,24.161041428571426,30.409162142857145,62.82379100000001,91.69863071428571,0.9975385699999999,1.0010439285714285,1.2653699884285714,13,0.6351954,7.0003123,24.896763571428572,28.735604428571428,70.84902357142857,88.62939057142857,0.9974601042857143,1.0008751057142857,1.43811142,1,0.3816156,3.233107,26.078251285714284,27.514853428571428,75.22816057142857,84.525272,0.9975286485714285,1.0008103428571429,1.9570114140000001,87,0.70624363,13.084517,26.078251285714284,27.514853428571428,75.22816057142857,84.525272,0.9975286485714285,1.0008103428571429,1.9570114140000001,26.796552357142858,1.4366021428571436,79.87671628571428,9.297111428571426,0.0016408471428571714,26.796552357142858,1.4366021428571436,79.87671628571428,9.297111428571426,0.0016408471428571714,26.816184,3.8388408571428556,79.73920707142858,17.780367,0.0017075007142857146,27.285101785714286,6.248120714285719,77.26121085714286,28.874839714285706,0.0017526792857143203,27.096878214285717,4.727177285714287,78.3636195,21.464589285714297,0.0017238250000000122,27.183890285714284,7.662300857142856,76.20082,36.20256,0.001876994999999937,27.285101785714286,6.248120714285719,77.26121085714286,28.874839714285706,0.0017526792857143203,27.375462357142858,6.953595857142858,76.58515414285714,33.49732028571428,0.0018750728571428343,26.77552364285714,2.1757161428571408,80.22871335714285,11.22712214285714,0.0016722299999999968,27.183890285714284,7.662300857142856,76.20082,36.20256,0.001876994999999937
2011-04-17,2,0.24387242,1.9007612,23.183480428571425,29.720014428571428,64.40653385714286,95.24334,0.9971075071428571,1.0006337571428572,0.89068999,0,0.0,0.0,25.08947314285714,27.331386142857145,77.01398714285713,89.93249,0.9971074085714287,1.0002437357142857,1.8677671485714284,0,0.0,0.0,23.525604285714284,29.85344157142857,65.76888157142857,95.454772,0.996474402857143,1.0000519728571429,1.0236114200000002,9,0.5193167,12.939215,24.052385714285716,29.60620542857143,68.50481242857143,93.85616157142856,0.9973047342857143,1.0005936428571427,1.2233185942857143,2,0.28265104,4.9253807,23.183480428571425,29.720014428571428,64.40653385714286,95.24334,0.9971075071428571,1.0006337571428572,0.89068999,2,0.7523921,2.1955583,24.466129857142857,28.661516428571428,72.48291914285714,92.17410928571428,0.9971861257142857,1.0004106142857143,1.4858357314285713,0,0.5,0.0,24.052385714285716,29.60620542857143,68.50481242857143,93.85616157142856,0.9973047342857143,1.0005936428571427,1.2233185942857143,6,0.083778426,3.2309134,24.672834285714288,27.98611857142857,74.83016785714287,90.70802457142858,0.9970457057142857,1.0002325957142857,1.5665643571428571,0,0.0,0.0,25.40910542857143,27.209612142857143,77.18592842857143,88.79267142857144,0.9970252471428571,1.000103527142857,1.81352572,77,0.16916107,11.580549,25.40910542857143,27.209612142857143,77.18592842857143,88.79267142857144,0.9970252471428571,1.000103527142857,1.81352572,26.309358785714288,1.8005067142857136,82.98929992857143,11.606743000000009,0.0015391399999999944,26.309358785714288,1.8005067142857136,82.98929992857143,11.606743000000009,0.0015391399999999944,26.32947642857143,3.313284285714282,82.76909621428572,15.877856714285713,0.0015934449999999711,26.829295571428574,5.553819714285712,81.180487,25.35134914285713,0.001644454285714192,26.563823142857142,4.195386571428571,82.32851421428572,19.69119014285714,0.001612244285714326,26.451747428571426,6.536534000000003,79.82493692857143,30.836806142857142,0.001763125000000032,26.829295571428574,5.553819714285712,81.180487,25.35134914285713,0.001644454285714192,26.689522928571428,6.327837285714285,80.61182678571429,29.68589042857144,0.0017887849999999594,26.210429642857143,2.241913000000004,83.47323857142857,12.918502857142869,0.001568163571428527,26.451747428571426,6.536534000000003,79.82493692857143,30.836806142857142,0.001763125000000032
2011-04-24,5,0.8620266,4.751903,22.872467,28.502777000000002,68.83302014285714,95.30221685714285,0.9979643942857143,1.0011499142857143,1.21354568,1,0.7037197,2.881097,25.089834857142858,26.82300242857143,78.44456142857143,88.79652399999999,0.9979251357142856,1.0007976285714286,1.8965714571428571,0,0.0,0.0,23.016876142857143,29.055424285714285,68.62536028571428,96.05502285714286,0.9973142814285715,1.0006969857142856,1.5852514442857142,11,0.65360564,15.814595,23.65107942857143,28.227948714285713,73.93459914285714,94.7729692857143,0.9981061242857143,1.0010726857142858,1.4565828442857143,3,0.6386127,7.3880706,22.872467,28.502777000000002,68.83302014285714,95.30221685714285,0.9979643942857143,1.0011499142857143,1.21354568,3,0.7487541,3.2933376,24.162100857142857,27.631351857142857,75.85181357142856,92.764892,0.9979951914285714,1.0009333571428571,1.7395814414285713,0,0.5,0.0,23.65107942857143,28.227948714285713,73.93459914285714,94.7729692857143,0.9981061242857143,1.0010726857142858,1.4565828442857143,7,0.190757,3.769399,24.406882,27.262372857142857,76.9878922857143,91.28998657142857,0.9978500142857143,1.0007966,1.8576300628571427,0,0.0,0.0,25.45417114285714,26.980717285714288,77.305108,87.44171128571429,0.9978488285714285,1.0006769714285715,1.7360971571428572,84,0.39311707,12.633327,25.45417114285714,26.980717285714288,77.305108,87.44171128571429,0.9978488285714285,1.0006769714285715,1.7360971571428572,26.217444214285713,1.5265461428571463,82.37340964285715,10.136603285714287,0.0014140714285714728,26.217444214285713,1.5265461428571463,82.37340964285715,10.136603285714287,0.0014140714285714728,25.83462742857143,2.8554908571428577,84.13893942857143,14.302094285714276,0.001473292857142816,25.93951407142857,4.5768692857142845,84.35378421428572,20.83837014285716,0.0014832807142857174,25.896726357142857,3.469251,84.30835278571428,16.91307842857144,0.0014690828571428671,25.687622,5.6303100000000015,82.0676185,26.469196714285715,0.0015927600000000264,25.93951407142857,4.5768692857142845,84.35378421428572,20.83837014285716,0.0014832807142857174,26.036150214285712,6.038548142857142,82.34019157142856,27.42966257142858,0.0016913521428570388,25.956418642857145,1.7331675714285737,83.6205427142857,10.351962571428558,0.001436246428571486,25.687622,5.6303100000000015,82.0676185,26.469196714285715,0.0015927600000000264
2011-05-01,0,0.0,0.0,22.467215285714285,27.423121857142856,74.58872,95.94554571428571,0.9980202728571428,1.0013062,4.428899897142857,1,0.68664473,2.881097,25.069680285714288,26.633531857142856,77.3290207142857,88.19978571428571,0.9977349071428572,1.0008522142857144,10.02890028,0,0.0,0.0,22.751931285714285,27.95413185714286,77.31926142857142,96.34566571428572,0.9974506685714285,1.0007202857142856,8.222884285714285,9,0.44022903,12.939215,23.315473285714287,28.15999042857143,73.275242,93.497478,0.9980144700000001,1.0011993857142856,4.779087391428571,1,0.24079464,2.4626904,22.467215285714285,27.423121857142856,74.58872,95.94554571428571,0.9980202728571428,1.0013062,4.428899897142857,7,0.94435585,7.6844544,23.977299714285714,27.225372142857143,76.69064114285713,91.88254942857144,0.9979036585714286,1.0010443857142857,7.071815814285714,0,0.5,0.0,23.315473285714287,28.15999042857143,73.275242,93.497478,0.9980144700000001,1.0011993857142856,4.779087391428571,9,0.5568742,4.84637,24.26143971428571,26.70156442857143,78.98463014285714,90.67309285714285,0.9977520857142858,1.0008801571428572,10.22715729,2,0.90616834,6.466214,25.385075142857144,26.640642285714286,77.47885414285714,86.470475,0.9976221371428571,1.0006796,11.050626757142856,68,0.12997986,10.226978,25.385075142857144,26.640642285714286,77.47885414285714,86.470475,0.9976221371428571,1.0006796,11.050626757142856,26.012858714285713,1.2555671428571422,81.97466457142858,8.991620857142848,0.0015287314285714615,26.012858714285713,1.2555671428571422,81.97466457142858,8.991620857142848,0.0015287314285714615,25.481502071428572,2.4401247142857194,84.82886149999999,11.688462714285706,0.0015640357142857053,25.737731857142858,4.844517142857143,83.38636,20.222235999999995,0.0015924578571427372,25.60133592857143,3.2480724285714295,84.28659528571428,15.191908285714305,0.0015703635714285347,24.94516857142857,4.955906571428571,85.26713285714285,21.35682571428572,0.0016429635714285684,25.737731857142858,4.844517142857143,83.38636,20.222235999999995,0.0015924578571427372,25.353031571428573,5.202200571428573,86.83246357142858,19.026404285714293,0.0016348085714285587,25.85160607142857,1.5638515714285681,82.76440321428571,10.870765000000006,0.001558653571428592,24.94516857142857,4.955906571428571,85.26713285714285,21.35682571428572,0.0016429635714285684
2011-05-08,2,0.36162537,1.9007612,22.837166999999997,28.465057285714288,72.26168700000001,95.9590637142857,0.9986487157142857,1.0019533428571428,0.9331313999999999,0,0.0,0.0,25.62891042857143,27.188411142857145,76.08264857142856,85.98306657142858,0.9986240057142857,1.0015796714285714,1.4830385671428572,0,0.0,0.0,23.09594285714286,28.794137142857146,72.75612128571429,95.63039814285715,0.9981237628571428,1.0015251571428572,1.0213700200000002,11,0.59569824,15.814595,23.817997714285717,28.62130742857143,72.98390057142856,93.76051342857143,0.9987118185714285,1.0018614285714285,0.9973514385714285,4,0.78095704,9.850761,22.837166999999997,28.465057285714288,72.26168700000001,95.9590637142857,0.9986487157142857,1.0019533428571428,0.9331313999999999,10,0.9529132,10.977792,24.464011,28.009482285714284,75.19648942857144,90.81382571428571,0.9986632085714285,1.001712,1.1853257528571428,1,0.9632679,7.081651,23.817997714285717,28.62130742857143,72.98390057142856,93.76051342857143,0.9987118185714285,1.0018614285714285,0.9973514385714285,16,0.95237607,8.615769,24.76596057142857,27.537767714285714,76.01647514285715,89.15978642857144,0.9985830385714286,1.0015878571428571,1.3763714542857142,3,0.92191064,9.699321,26.07901,27.13413342857143,75.47014357142858,84.13028142857142,0.9985447928571428,1.0014947428571428,1.3667228142857142,102,0.95488435,15.340468,26.078970714285713,27.134203142857142,75.47024,84.13065557142856,0.9985447685714286,1.0014947571428572,1.3665885671428573,26.606586928571428,1.0552324285714292,79.80044778571428,8.660415571428558,0.0014749942857142928,26.606571714285714,1.0551234285714308,79.8002125,8.660137857142843,0.0014749749999999895,26.151864142857143,2.771807142857142,82.5881307857143,13.14331128571429,0.001502409285714268,26.219652571428576,4.803309714285714,83.372207,20.776612857142865,0.001574804999999957,26.236746642857142,3.545471285714285,83.00515757142858,15.617336285714273,0.0015243957142856979,25.651112142857144,5.62789028571429,84.11037535714286,23.697376714285696,0.001652313571428532,26.219652571428576,4.803309714285714,83.372207,20.776612857142865,0.001574804999999957,25.945040000000002,5.698194285714287,84.19325971428572,22.87427685714286,0.0017006971428571993,26.40866078571429,1.559500714285715,81.03285757142856,9.900418000000016,0.001477832857142869,25.651112142857144,5.62789028571429,84.11037535714286,23.697376714285696,0.001652313571428532
2011-05-15,9,0.9843921,8.553426,21.747253285714287,28.36095314285714,65.68910371428572,94.84342742857143,0.9977408914285714,1.0012259714285714,0.4989028785714286,0,0.0,0.0,25.053039714285713,26.681230857142857,73.81486714285714,83.686838,0.9975671614285714,1.0007245571428571,0.89572,0,0.0,0.0,21.98179842857143,27.89748271428571,71.954317,95.19861514285715,0.9972234628571428,1.000653,0.98247,9,0.41339263,12.939215,22.665950285714285,28.559509428571427,67.30369585714286,93.22994785714286,0.9977723457142857,1.0011617428571429,0.6373685551428572,2,0.4338424,4.9253807,21.747253285714287,28.36095314285714,65.68910371428572,94.84342742857143,0.9977408914285714,1.0012259714285714,0.4989028785714286,4,0.22908083,4.3911166,23.566009428571427,27.827118000000002,71.13515199999999,89.27697842857143,0.99767887,1.0009317342857142,0.7436571397142858,1,0.8145292,7.081651,22.665950285714285,28.559509428571427,67.30369585714286,93.22994785714286,0.9977723457142857,1.0011617428571429,0.6373685551428572,16,0.86675787,8.615769,24.104670857142857,27.119550285714286,73.86963642857143,86.55785357142857,0.9975482971428571,1.0007551642857142,0.9533914414285715,4,0.8488447,12.932428,25.650739714285717,26.464150714285715,74.01610485714286,81.82359442857144,0.9974830585714285,1.000592,0.8807399897142858,85,0.6137707,12.783724,25.65084,26.464202999999998,74.01610514285714,81.82287942857144,0.9974830242857143,1.0005919714285714,0.8807428602857142,26.0575215,0.813362999999999,77.91949228571428,7.806774285714297,0.0015544735714285163,26.057445214285714,0.8134109999999986,77.91984964285714,7.807489571428576,0.0015544707142857161,25.612110571428573,3.0148794285714295,80.21374499999999,12.688217142857141,0.0016034335714285586,25.612729857142856,5.893559142857143,80.26682185714286,25.926252000000005,0.0016946985714285656,25.696563714285716,4.261108571428576,80.2060652142857,18.141826428571434,0.001626432142857126,25.054103214285714,6.613699857142855,80.26626557142858,29.15432371428571,0.0017425400000000146,25.612729857142856,5.893559142857143,80.26682185714286,25.926252000000005,0.0016946985714285656,24.93964057142857,5.915684285714281,83.57646607142857,23.244298142857147,0.0017147685714286043,25.867135285714284,1.628191142857144,78.75085257142857,9.871970857142855,0.0015786978571428745,25.054103214285714,6.613699857142855,80.26626557142858,29.15432371428571,0.0017425400000000146
2011-05-22,5,0.7028051,4.751903,22.098776714285716,27.059596714285714,73.93854142857143,94.01968657142857,0.9996004428571429,1.0026563657142857,1.035922837142857,1,0.7845371,2.881097,24.42147385714286,26.39712957142857,74.99098500000001,88.26416228571429,0.9994504642857143,1.0022374714285713,2.0140229,0,0.0,0.0,22.658634714285714,27.93338885714286,72.7763757142857,92.99406285714285,0.9989884142857143,1.0020350285714286,0.7905442914285714,9,0.41931826,12.939215,22.888484714285713,27.152300285714286,75.50877371428571,92.94774299999999,0.9996965985714287,1.0026543714285714,1.3386928285714286,0,0.0,0.0,22.098776714285716,27.059596714285714,73.93854142857143,94.01968657142857,0.9996004428571429,1.0026563657142857,1.035922837142857,4,0.16923952,4.3911166,23.459603428571427,26.785696857142856,76.07204842857142,91.34826571428572,0.9995595571428572,1.0024262071428571,1.5709270857142859,1,0.6177504,7.081651,22.888484714285713,27.152300285714286,75.50877371428571,92.94774299999999,0.9996965985714287,1.0026543714285714,1.3386928285714286,12,0.38231128,6.461827,23.871338285714284,26.55146142857143,75.3250127142857,89.75036142857142,0.9993921928571429,1.0022482914285715,1.9277328571428571,3,0.533635,9.699321,24.949685142857142,26.48323285714286,73.83792342857143,85.9968707142857,0.9993585142857143,1.0020865357142856,1.8695142214285714,87,0.4909398,13.084517,24.949685142857142,26.48323285714286,73.83792342857143,85.9968707142857,0.9993585142857143,1.0020865357142856,1.8695142214285714,25.716459,1.5335477142857172,79.91739707142857,12.158947285714277,0.0013640107142856572,25.716459,1.5335477142857172,79.91739707142857,12.158947285714277,0.0013640107142856572,25.211399857142858,2.680123142857145,82.53768707142856,14.425348714285718,0.0014280492857143279,25.0203925,4.263815571428573,84.22825835714285,17.43896928571428,0.0014788864285713577,25.12265014285714,3.326093428571429,83.71015707142857,15.276217285714296,0.0014333249999999853,24.579186714285715,4.960819999999998,83.979114,20.08114514285714,0.0015279614285714227,25.0203925,4.263815571428573,84.22825835714285,17.43896928571428,0.0014788864285713577,25.296011785714285,5.2747541428571445,82.88521928571427,20.217687142857145,0.0015233071428571443,25.409301714285718,1.9756557142857112,81.62757364285716,13.273177285714283,0.0013935035714285338,24.579186714285715,4.960819999999998,83.979114,20.08114514285714,0.0015279614285714227
2011-05-29,1,0.024337143,0.9503806,21.00576785714286,26.833395714285718,72.73647057142857,95.46618057142858,1.000756057142857,1.0039615714285715,1.0123042871428571,1,0.7822025,2.881097,24.270856428571427,25.907387714285715,76.17305157142857,84.10314742857143,1.000603032857143,1.0035136285714286,3.2786600864285718,0,0.0,0.0,21.720842714285713,27.235922714285717,75.84049914285713,94.66360857142857,1.0003688,1.0034431857142858,1.4844613865714285,4,0.0672497,5.750762,22.048644857142857,27.198290142857143,72.11013,93.04323,1.0007886285714285,1.0039084714285713,1.5725228812857144,0,0.0,0.0,21.00576785714286,26.833395714285718,72.73647057142857,95.46618057142858,1.000756057142857,1.0039615714285715,1.0123042871428571,9,0.7998833,9.8800125,22.793409,26.580919571428574,74.82250714285715,90.15862800000001,1.0006845857142856,1.0037106999999998,2.262362882857143,0,0.0,0.0,22.048644857142857,27.198290142857143,72.11013,93.04323,1.0007886285714285,1.0039084714285713,1.5725228812857144,12,0.3225721,6.461827,23.363359714285714,26.156297857142857,76.44390642857142,87.34604,1.0005884999999999,1.003529542857143,2.850345742857143,4,0.59686774,12.932428,24.980298857142856,25.81706457142857,75.61895914285715,81.33393914285715,1.0005240671428572,1.0033841428571428,3.3299669571428576,101,0.80552894,15.190071,24.980298857142856,25.81706457142857,75.61895914285715,81.33393914285715,1.0005240671428572,1.0033841428571428,3.3299669571428576,25.398681714285715,0.8367657142857148,78.47644914285715,5.714979999999997,0.0014300378571427963,25.398681714285715,0.8367657142857148,78.47644914285715,5.714979999999997,0.0014300378571427963,24.759828785714284,2.7929381428571425,81.89497321428571,10.902133571428578,0.001470521428571514,24.6234675,5.149645285714286,82.57668,20.933099999999996,0.0015599214285714202,24.68716428571429,3.787510571428573,82.49056757142858,15.336120857142859,0.0015130571428570994,23.91958178571429,5.827627857142858,84.10132557142857,22.72971000000001,0.0016027571428571807,24.6234675,5.149645285714286,82.57668,20.933099999999996,0.0015599214285714202,24.478382714285715,5.515080000000005,85.25205385714284,18.823109428571442,0.0015371928571429327,25.08912207142857,1.6365312857142875,80.13809950000001,7.9300958571428595,0.0014552978571428232,23.91958178571429,5.827627857142858,84.10132557142857,22.72971000000001,0.0016027571428571807
2011-06-05,1,0.04189542,0.9503806,21.443908571428572,27.56543414285714,70.62175642857143,95.93386314285715,1.00017511,1.0034803714285714,0.7255957014285714,0,0.0,0.0,24.37071442857143,26.200522142857146,76.72553785714285,87.22476785714285,1.00019565,1.003037857142857,1.088161417142857,2,0.9779825,17.239893,21.453334285714284,28.24507342857143,70.22494971428571,97.54348285714286,0.9995685057142857,1.0029446285714285,1.0382214285714286,4,0.13494368,5.750762,22.284789999999997,27.826097714285712,72.23531914285715,93.84256,1.0003706785714286,1.0033634571428571,0.7680300278571429,1,0.5910153,2.4626904,21.443908571428572,27.56543414285714,70.62175642857143,95.93386314285715,1.00017511,1.0034803714285714,0.7255957014285714,6,0.5439658,6.586675,23.08445514285714,27.054896714285714,75.44104714285716,91.59054857142857,1.00023577,1.003216157142857,1.0166828455714285,0,0.0,0.0,22.284789999999997,27.826097714285712,72.23531914285715,93.84256,1.0003706785714286,1.0033634571428571,0.7680300278571429,9,0.19420761,4.84637,23.471152142857143,26.700801285714284,75.92623857142857,90.62996557142857,1.0000999357142857,1.0030919571428571,1.1525414071428572,3,0.4225208,9.699321,24.964682571428572,25.991407142857145,76.78466928571427,85.51542585714286,1.00014158,1.0029200714285715,0.9734671214285715,68,0.0447158,10.226978,24.964682571428572,25.991407142857145,76.78466928571427,85.51542585714286,1.00014158,1.0029200714285715,0.9734671214285715,25.47804485714286,1.0267245714285735,81.15004757142856,8.730756571428586,0.0013892457142857806,25.47804485714286,1.0267245714285735,81.15004757142856,8.730756571428586,0.0013892457142857806,25.085976714285714,3.2296491428571414,83.27810207142858,14.703727,0.0014960107142857337,25.055443857142855,5.541307714285715,83.03893957142859,21.607240857142855,0.0014963892857142724,25.069675928571428,3.970441571428573,83.51579785714287,16.149501428571412,0.0014901935714285441,24.504671357142854,6.121525571428567,83.27780978571428,25.31210671428572,0.0016526307142856744,25.055443857142855,5.541307714285715,83.03893957142859,21.607240857142855,0.0014963892857142724,24.849203857142857,6.791739142857146,83.88421628571429,27.31853314285715,0.001688061428571419,25.285618285714285,1.8298077142857174,81.97515285714286,10.499229999999997,0.0014211035714285503,24.504671357142854,6.121525571428567,83.27780978571428,25.31210671428572,0.0016526307142856744
