,casos_3305554,p_rt1_3305554,Rt_3305554,p_inc100k_3305554,temp_min_3305554,temp_max_3305554,umid_min_3305554,umid_max_3305554,pressao_min_3305554,pressao_max_3305554,precip_tot_3305554,casos_3302858,p_rt1_3302858,Rt_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,umid_max_3302858,pressao_min_3302858,pressao_max_3302858,precip_tot_3302858,casos_3304144,p_rt1_3304144,Rt_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,umid_max_3304144,pressao_min_3304144,pressao_max_3304144,precip_tot_3304144,casos_3303203,p_rt1_3303203,Rt_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,umid_max_3303203,pressao_min_3303203,pressao_max_3303203,precip_tot_3303203,casos_3304557,p_rt1_3304557,Rt_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,umid_max_3304557,pressao_min_3304557,pressao_max_3304557,precip_tot_3304557,casos_3304151,p_rt1_3304151,Rt_3304151,p_inc100k_3304151,temp_min_3304151,temp_max_3304151,umid_min_3304151,umid_max_3304151,pressao_min_3304151,pressao_max_3304151,precip_tot_3304151,temp_mean_3304151,temp_amp_3304151,umid_mean_3304151,umid_amp_3304151,pressao_mean_3304151,temp_mean_3304557,temp_amp_3304557,umid_mean_3304557,umid_amp_3304557,pressao_mean_3304557,temp_mean_3303203,temp_amp_3303203,umid_mean_3303203,umid_amp_3303203,pressao_mean_3303203,temp_mean_3304144,temp_amp_3304144,umid_mean_3304144,umid_amp_3304144,pressao_mean_3304144,temp_mean_3302858,temp_amp_3302858,umid_mean_3302858,umid_amp_3302858,pressao_mean_3302858,temp_mean_3305554,temp_amp_3305554,umid_mean_3305554,umid_amp_3305554,pressao_mean_3305554
2012-09-09,0,0.0,0.0,0.0,18.233154428571428,25.046935714285716,55.911528857142855,86.39325614285714,1.0055146714285714,1.0097879428571428,0.3504657142857143,3,0.33358362,0.73616153,1.6990525,18.24735814285714,26.372096428571428,50.419017857142855,85.70617214285714,1.0052992142857142,1.0096195571428572,0.22032144285714286,2,0.9779825,18.521618,1.3215714,17.856440857142857,27.591552857142858,45.509106714285714,87.51436657142858,1.0052551142857142,1.0095244142857143,0.14354714285714285,0,0.0,0.0,0.0,18.24735814285714,26.372096428571428,50.419017857142855,85.70617214285714,1.0052992142857142,1.0096195571428572,0.22032144285714286,359,0.9095069,1.1077963,5.3202405,18.265760142857143,27.256077142857144,47.98861914285714,88.67752785714286,1.0052958142857142,1.0095028,0.15822571428571428,0,0.0,0.0,0.0,17.924346571428572,26.57952457142857,53.39056228571428,91.03902642857143,1.005963457142857,1.0102521285714285,0.08545714285999999,22.25193557142857,8.655178,72.21479435714286,37.64846414285715,0.002144335714285739,22.760918642857142,8.990317000000001,68.3330735,40.68890871428572,0.0021034928571428413,22.309727285714285,8.124738285714287,68.062595,35.28715428571429,0.0021601714285715,22.723996857142858,9.735112,66.51173664285714,42.00525985714287,0.0021346500000000157,22.309727285714285,8.124738285714287,68.062595,35.28715428571429,0.0021601714285715,21.640045071428574,6.813781285714288,71.15239249999999,30.481727285714285,0.002136635714285684
2012-09-16,2,0.97700393,17.770258,2.4069705,19.74308585714286,25.02512457142857,65.99084642857143,90.99107685714286,1.00143312,1.0064508571428572,0.19709571485714286,1,0.07212058,0.2636126,0.5663508,19.950967,26.023075428571428,61.78660042857143,90.4889272857143,1.0013103171428572,1.0062818142857144,0.14989142858571428,0,0.0,0.0,0.0,19.819253142857143,26.872763428571428,57.054500000000004,90.70227642857142,1.0013610714285714,1.0061754714285713,0.10436714457142857,0,0.0,0.0,0.0,19.950967,26.023075428571428,61.78660042857143,90.4889272857143,1.0013103171428572,1.0062818142857144,0.14989142858571428,246,0.027152166,0.8467745,3.6456246,20.119219142857144,26.567683714285714,58.85431571428571,90.62966428571428,1.0015294428571428,1.006108085714286,0.09904285721428571,0,0.0,0.0,0.0,19.893724714285714,26.50677057142857,63.59489228571429,92.825135,1.0024870771428571,1.0064940857142857,0.16690000614571426,23.200247642857143,6.613045857142858,78.21001364285715,29.230242714285716,0.002003504285714275,23.343451428571427,6.44846457142857,74.74199,31.775348571428573,0.0022893214285715224,22.98702121428571,6.072108428571429,76.13776385714286,28.702326857142864,0.002485748571428581,23.346008285714284,7.053510285714285,73.8783882142857,33.64777642857142,0.0024071999999999427,22.98702121428571,6.072108428571429,76.13776385714286,28.702326857142864,0.002485748571428581,22.384105214285714,5.2820387142857115,78.49096164285714,25.000230428571427,0.002508868571428624
2012-09-23,0,0.0,0.0,0.0,20.829986571428574,27.638841857142857,50.854142,80.82419357142858,0.9974747542857143,1.0031696571428572,1.2661143371428571,1,0.13514197,0.34632605,0.5663508,21.220136142857143,28.560224428571427,48.48859242857143,79.56515285714285,0.99720269,1.0029469614285715,0.9031299999999999,0,0.0,0.0,0.0,20.97460914285714,29.217237285714287,46.879231571428576,82.01674085714285,0.9971657342857142,1.0028311142857143,0.7452786122857143,1,0.9221162,8.54851,0.6146546,21.220136142857143,28.560224428571427,48.48859242857143,79.56515285714285,0.99720269,1.0029469614285715,0.9031299999999999,191,4.590232e-06,0.66406775,2.830546,21.022495857142854,29.083496142857143,49.533618,84.76159342857143,0.9972641214285715,1.0027927142857143,0.7062042871428572,0,0.0,0.0,0.0,20.666351285714285,28.269727285714286,56.590098285714284,89.57717342857143,0.9984693599999999,1.003997742857143,0.5753142857142857,24.468039285714283,7.603376000000001,73.08363585714285,32.987075142857144,0.0027641914285715385,25.052996,8.06100028571429,67.14760571428572,35.22797542857143,0.0027642964285714,24.890180285714287,7.340088285714284,64.02687264285714,31.07656042857142,0.002872135714285795,25.095923214285712,8.242628142857146,64.44798621428572,35.13750928571427,0.0028326900000000266,24.890180285714287,7.340088285714284,64.02687264285714,31.07656042857142,0.002872135714285795,24.234414214285714,6.808855285714284,65.8391677857143,29.970051571428577,0.002847451428571457
2012-09-30,1,0.5540634,1.1738783,1.2034853,16.097242,22.831543,55.99375214285715,81.72770214285713,1.005716642857143,1.0116105714285715,1.3361757114285715,2,0.55536675,1.1371815,1.1327016,16.35802357142857,23.629978714285716,52.74278357142857,81.3098,1.0055841657142857,1.0114939571428572,1.104428573,0,0.0,0.0,0.0,16.061540857142855,23.997467285714286,51.631958714285716,82.39480857142857,1.0055629928571428,1.0114551571428572,1.2935371435714287,0,0.0,0.0,0.0,16.35802357142857,23.629978714285716,52.74278357142857,81.3098,1.0055841657142857,1.0114939571428572,1.104428573,206,0.009520846,0.80368406,3.05284,16.366175857142856,23.81366842857143,53.940553,82.35968285714286,1.0056322514285714,1.0114706142857144,1.66023421,0,0.0,0.0,0.0,16.5164535,23.512599285714288,57.21834485714286,81.69667542857142,1.0062228857142856,1.0114436999999998,1.1231514299999998,20.014526392857142,6.996145785714287,69.45751014285715,24.478330571428565,0.0026104071428570963,20.08992214285714,7.4474925714285725,68.15011792857143,28.419129857142856,0.0029191814285715045,19.994001142857144,7.271955142857145,67.02629178571428,28.567016428571428,0.0029548957142857546,20.02950407142857,7.935926428571431,67.01338364285715,30.762849857142854,0.002946082142857187,19.994001142857144,7.271955142857145,67.02629178571428,28.567016428571428,0.0029548957142857546,19.464392500000002,6.7343009999999985,68.86072714285714,25.73394999999998,0.002946964285714282
2012-10-07,4,0.94307065,4.2468433,4.813941,19.694645571428573,28.315870142857143,47.33535985714286,83.877109,1.0006319428571429,1.0048703571428572,8.428571428571429e-05,5,0.9291235,3.1658585,2.8317542,19.57247057142857,29.172795,43.617191857142856,83.94528971428572,1.0005032642857141,1.0048537571428573,0.0,0,0.0,0.0,0.0,18.96145621428571,30.023642285714285,40.323631999999996,87.54241999999999,1.0006589,1.0049363,0.0001542857142857143,0,0.0,0.0,0.0,19.57247057142857,29.172795,43.617191857142856,83.94528971428572,1.0005032642857141,1.0048537571428573,0.0,197,0.166558,0.909253,2.9194636,19.276968714285715,29.488455428571427,43.457308714285716,87.48253028571428,1.0009434000000001,1.0050269857142857,0.0004242857142857143,0,0.0,0.0,0.0,19.580069285714284,27.306209,52.41478657142857,90.17561657142858,1.0035751142857143,1.0071232285714287,0.013242857,23.44313914285714,7.726139714285715,71.29520157142858,37.760830000000006,0.001774057142857166,24.38271207142857,10.211486714285712,65.4699195,44.02522157142856,0.002041792857142788,24.372632785714288,9.60032442857143,63.78124078571429,40.328097857142865,0.0021752464285715867,24.492549249999996,11.062186071428574,63.933026,47.218787999999996,0.002138700000000049,24.372632785714288,9.60032442857143,63.78124078571429,40.328097857142865,0.0021752464285715867,24.00525785714286,8.62122457142857,65.60623442857144,36.54174914285714,0.0021192071428571824
2012-10-14,2,0.59803176,1.2635922,2.4069705,20.272748714285715,25.431414,58.484128285714284,83.95552714285714,1.0009826657142857,1.005159652857143,1.403482857142857,2,0.41186365,0.82452095,1.1327016,20.58542742857143,26.39851157142857,55.374562714285716,83.66349414285715,1.0008353714285714,1.0050389,1.2520128857142858,0,0.0,0.0,0.0,20.363691285714285,27.222185142857143,52.30312757142857,84.61591871428571,1.000826247142857,1.0050119,1.3245957285714287,0,0.0,0.0,0.0,20.58542742857143,26.39851157142857,55.374562714285716,83.66349414285715,1.0008353714285714,1.0050389,1.2520128857142858,232,0.9142857,1.1400654,3.43815,20.542201428571428,27.213156571428573,52.860312428571426,85.27482985714286,1.000887257142857,1.0050194571428572,1.4585785714285715,0,0.0,0.0,0.0,20.444889714285715,26.801797,57.97960757142857,88.22754857142857,1.0018162428571429,1.0057185857142856,0.6778628208571428,23.623343357142858,6.356907285714286,73.10357807142857,30.247940999999997,0.0019511714285713744,23.877679,6.670955142857146,69.06757114285715,32.414517428571436,0.0020661000000000707,23.4919695,5.813084142857143,69.51902842857143,28.28893142857143,0.0021017642857142915,23.792938214285712,6.858493857142857,68.45952314285714,32.312791142857144,0.002092826428571448,23.4919695,5.813084142857143,69.51902842857143,28.28893142857143,0.0021017642857142915,22.852081357142858,5.158665285714285,71.21982771428571,25.47139885714285,0.0020884935714285957
2012-10-21,1,0.19150634,0.4193688,1.2034853,19.455487857142856,26.297960571428572,58.77710442857143,88.16417571428572,0.998948497142857,1.0038416142857143,0.30537999714285713,0,0.0,0.0,0.0,19.70291585714286,27.321245285714287,55.418170857142854,86.90958499999999,0.9986391042857142,1.0037008,0.15588571857142858,0,0.0,0.0,0.0,19.56729985714286,28.234994,52.205503,87.62694485714285,0.99860911,1.0036409714285714,0.19875570999571426,0,0.0,0.0,0.0,19.70291585714286,27.321245285714287,55.418170857142854,86.90958499999999,0.9986391042857142,1.0037008,0.15588571857142858,257,0.9855007,1.2243844,3.8086402,19.88307442857143,28.14263042857143,53.88456285714285,88.27274342857143,0.9987402371428571,1.0035970428571428,0.22167571713857143,0,0.0,0.0,0.0,20.24042585714286,28.27493742857143,53.55758628571429,87.40439657142858,0.9997060228571428,1.0041552714285713,0.1085628557142857,24.257681642857143,8.03451157142857,70.48099142857143,33.84681028571429,0.0022246242857142384,24.012852428571428,8.259556,71.07865314285715,34.38818057142858,0.002428402857142853,23.512080571428573,7.618329428571428,71.16387792857142,31.49141414285714,0.002530847857142915,23.90114692857143,8.66769414285714,69.91622392857143,35.421441857142845,0.0025159307142857412,23.512080571428573,7.618329428571428,71.16387792857142,31.49141414285714,0.002530847857142915,22.876724214285716,6.842472714285716,73.47064007142858,29.387071285714292,0.002446558571428614
2012-10-28,0,0.0,0.0,0.0,22.266243857142857,27.90152414285714,61.33800914285714,87.43681714285715,0.996262952857143,1.0013592900000001,0.11161286142857144,0,0.0,0.0,0.0,22.781350142857143,29.018009714285714,56.60009157142857,85.55461014285713,0.9959663757142857,1.0010590428571429,0.12290428995714285,1,0.96326596,18.520597,0.6607857,22.749646857142857,30.141374714285714,51.99551685714285,85.241148,0.9958837942857143,1.00087061,0.10358142857142857,0,0.0,0.0,0.0,22.781350142857143,29.018009714285714,56.60009157142857,85.55461014285713,0.9959663757142857,1.0010590428571429,0.12290428995714285,226,0.4884894,0.99729335,3.3492322,22.650617285714283,29.98395214285714,53.50588414285714,87.34592342857142,0.9959392042857143,1.0007160514285716,0.05404,0,0.0,0.0,0.0,22.474338999999997,30.483852285714285,51.37270457142857,87.49529714285714,0.9968498314285714,1.0008739857142857,0.138125717,26.47909564285714,8.009513285714288,69.43400085714285,36.12259257142857,0.002012077142857116,26.317284714285712,7.333334857142859,70.42590378571428,33.84003928571428,0.002388423571428655,25.89967992857143,6.2366595714285715,71.07735085714285,28.954518571428558,0.002546333571428583,26.445510785714283,7.3917278571428575,68.61833242857142,33.24563114285714,0.0024934078571428597,25.89967992857143,6.2366595714285715,71.07735085714285,28.954518571428558,0.002546333571428583,25.083883999999998,5.635280285714284,74.38741314285714,26.098808000000012,0.0025481685714285884
2012-11-04,2,0.6934564,1.6511673,2.4069705,21.855586428571428,26.023219714285716,71.01197071428571,88.72640357142858,0.99686054,1.0004370928571429,0.6398685642857143,0,0.0,0.0,0.0,22.244293142857146,27.002646285714288,66.11557542857143,86.82573557142858,0.99658028,1.0002200057142858,0.4960500085857143,0,0.0,0.0,0.0,22.28682157142857,27.897386714285712,61.11322785714286,85.88415842857144,0.9964306857142857,1.0001204057142856,0.42933999999999994,0,0.0,0.0,0.0,22.244293142857146,27.002646285714288,66.11557542857143,86.82573557142858,0.99658028,1.0002200057142858,0.4960500085857143,228,0.33411092,0.9610691,3.3788714,22.399954428571426,27.923788857142856,61.951857714285715,87.09791700000001,0.9963863428571429,1.0000463514285713,0.42670142401428574,0,0.0,0.0,0.0,22.20909342857143,28.127136285714283,64.09274500000001,91.07880571428572,0.9963351157142857,1.0001189257142857,1.0054499814285713,25.168114857142854,5.918042857142854,77.58577535714286,26.986060714285713,0.001891905000000027,25.161871642857143,5.52383442857143,74.52488735714286,25.146059285714294,0.0018300042857142262,24.62346971428572,4.758353142857143,76.4706555,20.71016014285715,0.0018198628571429176,25.09210414285714,5.610565142857144,73.49869314285715,24.77093057142858,0.0018448599999999482,24.62346971428572,4.758353142857143,76.4706555,20.71016014285715,0.0018198628571429176,23.939403071428572,4.167633285714288,79.86918714285714,17.714432857142867,0.0017882764285714337
2012-11-11,1,0.5337565,1.104062,1.2034853,21.86037357142857,26.084036857142856,70.91356957142857,88.63152342857143,0.9975674014285715,1.0004361714285714,2.128542871,1,0.8800142,5.4229555,0.5663508,22.125135,26.91121542857143,67.94046142857142,89.57046457142857,0.9974072028571428,1.0003431871428572,2.0937785685714285,0,0.0,0.0,0.0,22.036852285714286,27.392835285714288,66.39912842857143,91.17176500000001,0.9974246628571429,1.0003626785714286,2.2498514571428574,0,0.0,0.0,0.0,22.125135,26.91121542857143,67.94046142857142,89.57046457142857,0.9974072028571428,1.0003431871428572,2.0937785685714285,198,0.052074168,0.85479754,2.9342833,22.220895000000002,27.304892285714285,68.67973500000001,91.32355,0.9975247628571429,1.0004218571428571,2.1805285614285714,0,0.0,0.0,0.0,22.19012042857143,26.890520285714285,70.69462228571429,91.55593414285714,0.9988119571428572,1.00167422,1.778925717142857,24.540320357142857,4.700399857142855,81.12527821428571,20.86131185714285,0.001431131428571375,24.762893642857144,5.0839972857142826,80.0016425,22.64381499999999,0.0014485471428571373,24.518175214285716,4.786080428571431,78.75546299999999,21.63000314285715,0.0014679921428571996,24.714843785714287,5.355983000000002,78.78544671428571,24.772636571428578,0.0014690078571428233,24.518175214285716,4.786080428571431,78.75546299999999,21.63000314285715,0.0014679921428571996,23.972205214285715,4.223663285714284,79.7725465,17.71795385714286,0.0014343849999999825
2012-11-18,1,0.4483702,0.8641267,1.2034853,19.445831285714288,22.593444857142856,77.64051500000001,91.38613885714287,0.99982445,1.0028793,2.6128000285714283,2,0.9195409,5.5634604,1.1327016,20.051831999999997,23.34511457142857,74.932587,90.48128057142857,0.9996077128571429,1.00263617,2.3080986,0,0.0,0.0,0.0,20.195774714285715,23.78712242857143,75.14014971428571,90.86245928571428,0.9994857371428572,1.0024905285714285,2.158079971428571,0,0.0,0.0,0.0,20.051831999999997,23.34511457142857,74.932587,90.48128057142857,0.9996077128571429,1.00263617,2.3080986,216,0.42122373,0.98116255,3.2010362,20.41536185714286,23.88901642857143,76.50395528571428,90.51533042857143,0.9994145971428571,1.0023823828571428,2.186180042857143,0,0.0,0.0,0.0,20.612823714285714,25.400734857142858,70.96053885714285,90.42578142857143,0.9991281957142857,1.0020214614285714,1.9294985714285713,23.006779285714288,4.787911142857144,80.69316014285714,19.465242571428576,0.00144663285714286,22.152189142857146,3.473654571428572,83.50964285714286,14.011375142857148,0.0014838928571428434,21.698473285714286,3.2932825714285734,82.70693378571428,15.548693571428572,0.001514228571428522,21.99144857142857,3.591347714285714,83.0013045,15.722309571428568,0.0015023957142856759,21.698473285714286,3.2932825714285734,82.70693378571428,15.548693571428572,0.001514228571428522,21.019638071428574,3.1476135714285682,84.51332692857144,13.74562385714286,0.0015274250000000267
2012-11-25,2,0.68651205,1.616107,2.4069705,20.515803857142856,26.09230685714286,67.89830342857142,90.79883442857144,0.9972170771428571,1.0014667914285715,2.709887142842857,1,0.52226365,1.0670652,0.5663508,20.763806999999996,26.96943871428571,64.920841,90.21883985714285,0.9969301728571428,1.0012535085714285,2.0688428000285715,0,0.0,0.0,0.0,20.629399,27.720646285714285,62.882983714285714,91.93840128571428,0.9968230499999999,1.0011484,1.3393300612857142,1,0.9632679,18.521618,0.6146546,20.763806999999996,26.96943871428571,64.920841,90.21883985714285,0.9969301728571428,1.0012535085714285,2.0688428000285715,316,0.9999919,1.457168,4.682997,21.11523857142857,27.599265142857146,63.880418,91.70324771428571,0.9967996757142857,1.0011015914285715,1.0910471432857143,0,0.0,0.0,0.0,21.152295714285714,27.92582042857143,63.68978728571428,90.63322414285715,0.9972554342857143,1.0014851057142857,1.1072428585571428,24.53905807142857,6.773524714285717,77.16150571428571,26.943436857142864,0.0021148357142857233,24.357251857142856,6.484026571428576,77.79183285714285,27.82282971428571,0.0021509578571428656,23.866622857142854,6.205631714285715,77.56984042857142,25.297998857142858,0.002161667857142835,24.175022642857144,7.091247285714285,77.4106925,29.055417571428563,0.002162675000000003,23.866622857142854,6.205631714285715,77.56984042857142,25.297998857142858,0.002161667857142835,23.304055357142857,5.576503000000002,79.34856892857144,22.900531000000015,0.002124857142857206
2012-12-02,2,0.6594364,1.4914742,2.4069705,21.48330257142857,26.31425257142857,69.845731,91.66333785714286,0.9982273214285715,1.0018209185714286,1.8210200014285713,3,0.79509336,2.0778475,1.6990525,21.751792,27.136326571428572,67.23279514285714,90.80426042857142,0.9980050342857144,1.001590357142857,1.40982147,0,0.0,0.0,0.0,21.604845428571426,27.660056142857144,65.63730657142857,91.97941085714285,0.9979182671428571,1.0015012428571428,1.311425723714286,0,0.0,0.0,0.0,21.751792,27.136326571428572,67.23279514285714,90.80426042857142,0.9980050342857144,1.001590357142857,1.40982147,335,0.9999486,1.3844249,4.96457,21.863350999999998,27.599774999999998,66.97029114285714,92.03614085714285,0.9978746528571428,1.0014662585714285,1.4447642842857142,0,0.0,0.0,0.0,22.39212457142857,27.871621142857144,68.97572028571429,91.80996128571428,0.99799501,1.0016474142857141,1.4503214,25.13187285714286,5.479496571428573,80.39284078571428,22.83424099999999,0.0018262021428570585,24.731562999999998,5.7364239999999995,79.503216,25.06584971428572,0.0017958028571428142,24.444059285714285,5.384534571428574,79.01852778571428,23.571465285714282,0.0017926614285713183,24.632450785714283,6.055210714285717,78.8083587142857,26.342104285714285,0.0017914878571428372,24.444059285714285,5.384534571428574,79.01852778571428,23.571465285714282,0.0017926614285713183,23.89877757142857,4.830950000000001,80.75453442857143,21.817606857142863,0.0017967985714285595
2012-12-09,6,0.9431598,3.1403768,7.220912,23.876273285714287,29.363224714285714,65.97290928571428,89.14993857142858,0.9966554614285714,0.9998961742857143,0.6885314292857144,1,0.30422744,0.58248657,0.5663508,24.09439957142857,30.450500714285713,61.40608314285714,88.898113,0.9962872942857143,0.9996110957142857,0.6328357144285714,0,0.0,0.0,0.0,23.822758285714286,31.27024642857143,58.15115314285714,89.28274114285715,0.9961838214285714,0.9994933699999999,0.8165171600142858,0,0.0,0.0,0.0,24.09439957142857,30.450500714285713,61.40608314285714,88.898113,0.9962872942857143,0.9996110957142857,0.6328357144285714,395,0.9999559,1.3506612,5.853747,24.173488285714285,31.329236428571427,58.27076285714286,88.87667714285715,0.9961843557142858,0.9994265257142858,0.9578414314285715,0,0.0,0.0,0.0,23.88007914285714,30.963387428571426,60.08283642857143,90.46611142857144,0.9969566500000001,1.00012641,0.7834156714285714,27.421733285714282,7.083308285714285,75.27447392857144,30.383275000000005,0.0015848799999999552,27.751362357142856,7.155748142857142,73.57372000000001,30.605914285714285,0.001621085000000022,27.272450142857142,6.356101142857142,75.15209807142857,27.492029857142853,0.0016619007142857356,27.546502357142856,7.447488142857143,73.71694714285715,31.131588000000008,0.0016547742857142556,27.272450142857142,6.356101142857142,75.15209807142857,27.492029857142853,0.0016619007142857356,26.619749,5.486951428571427,77.56142392857143,23.177029285714298,0.0016203564285714456
2012-12-16,3,0.5080157,1.0154643,3.610456,23.652771,28.710165571428572,71.48073157142856,91.38828257142858,0.99389207,0.9976989557142858,2.6403071527857143,1,0.27793646,0.54136777,0.5663508,24.061510285714288,29.76603042857143,66.54448042857143,90.61902457142857,0.9935085171428572,0.9974075985714286,2.1218099285714285,1,0.9632669,18.521107,0.6607857,24.05321371428571,30.538962142857144,62.497190999999994,90.80954,0.9934051185714285,0.99727427,1.9771171714285714,2,0.921898,5.715059,1.2293092,24.061510285714288,29.76603042857143,66.54448042857143,90.61902457142857,0.9935085171428572,0.9974075985714286,2.1218099285714285,373,0.90292704,1.1022593,5.527715,24.24536542857143,30.45718857142857,63.282125,91.07429357142857,0.9934366971428572,0.9971786857142858,1.98602866,0,0.0,0.0,0.0,24.35026757142857,31.665069714285714,59.36401314285714,90.91954142857142,0.9937520114285715,0.9972887328571429,1.0508628714285713,28.00766864285714,7.314802142857143,75.14177728571428,31.55552828571428,0.0017683607142857105,27.351277,6.211823142857142,77.17820928571429,27.79216857142857,0.0018709942857143003,26.91377035714286,5.704520142857142,78.5817525,24.074544142857135,0.0019495407142857135,27.296087928571428,6.4857484285714335,76.65336549999999,28.312349000000005,0.0019345757142857356,26.91377035714286,5.704520142857142,78.5817525,24.074544142857135,0.0019495407142857135,26.18146828571429,5.057394571428571,81.43450707142857,19.907551000000012,0.0019034428571428896
2012-12-23,7,0.81921434,1.7098215,8.424397,24.084865142857144,29.174464714285712,68.97603514285714,90.65171457142857,0.99666723,0.9992943628571428,1.423375694285714,0,0.0,0.0,0.0,24.689418285714286,30.45571885714286,62.357277,89.29469571428571,0.9962246057142857,0.9989617271428572,1.1940714142857143,0,0.0,0.0,0.0,24.802982857142858,31.667454285714285,56.71852328571429,89.32196285714285,0.9960726771428572,0.9987897214285714,1.6817285937142858,0,0.0,0.0,0.0,24.689418285714286,30.45571885714286,62.357277,89.29469571428571,0.9962246057142857,0.9989617271428572,1.1940714142857143,485,0.999935,1.2998208,7.187512,24.98067371428571,31.789694714285712,57.05710485714285,90.01959571428571,0.9960828114285715,0.9986888814285714,1.6384557142857143,0,0.0,0.0,0.0,24.623548142857143,32.336199,53.92489585714286,91.13216571428572,0.9967180642857143,0.9991460357142857,0.5451257157142857,28.47987357142857,7.712650857142858,72.52853078571428,37.20726985714286,0.0012139857142857147,28.38518421428571,6.809021000000001,73.53835028571429,32.96249085714286,0.0013030349999999524,27.572568571428572,5.766300571428573,75.82598635714285,26.937418714285705,0.0013685607142857603,28.23521857142857,6.864471428571427,73.02024307142857,32.60343957142856,0.0013585221428570882,27.572568571428572,5.766300571428573,75.82598635714285,26.937418714285705,0.0013685607142857603,26.62966492857143,5.089599571428568,79.81387485714285,21.675679428571428,0.0013135664285713888
2012-12-30,2,0.1384959,0.43788502,2.4069705,24.520019714285716,30.67667057142857,60.84654728571429,86.97580642857143,0.9965339085714285,0.99967018,1.2407071457142858,0,0.0,0.0,0.0,24.95553157142857,32.007546714285716,55.16860428571429,86.12073071428571,0.9961543571428572,0.9992842771428572,0.9615085714285715,0,0.0,0.0,0.0,24.992475142857142,33.01954428571428,49.79111685714286,86.58146514285714,0.9960283614285714,0.9991185557142858,1.1022971442857143,1,0.5523645,1.167805,0.6146546,24.95553157142857,32.007546714285716,55.16860428571429,86.12073071428571,0.9961543571428572,0.9992842771428572,0.9615085714285715,534,0.9999733,1.3021611,7.913673,25.351693285714283,33.174216,50.08936642857143,87.08113428571428,0.9959918528571429,0.9990361685714285,1.0336585657571429,0,0.0,0.0,0.0,24.745941,33.900024,45.66865371428571,87.89663714285714,0.9964387714285714,0.9996650142857143,0.029798571585714285,29.322982500000002,9.154083000000004,66.78264542857143,42.227983428571434,0.0016131214285714512,29.262954642857142,7.822522714285718,68.58525035714285,36.991767857142854,0.0015221578571428251,28.481539142857144,7.052015142857147,70.6446675,30.952126428571425,0.0015649600000000041,29.00600971428571,8.02706914285714,68.186291,36.79034828571428,0.0015450971428571658,28.481539142857144,7.052015142857147,70.6446675,30.952126428571425,0.0015649600000000041,27.59834514285714,6.1566508571428535,73.91117685714286,26.129259142857144,0.0015681357142857122
2013-01-06,6,0.66558367,1.287699,7.220912,23.660557285714283,28.58686614285714,69.09934271428571,90.26473928571428,0.9993520800000001,1.0032750714285714,9.122972857142857,2,0.9050478,4.7918425,1.1327016,24.107435142857145,29.66969985714286,65.18036914285715,88.71218642857143,0.9988821128571429,1.0029487428571429,8.359985714285713,9,0.9990035,12.364515,5.947071,24.145983142857144,30.378566714285714,62.40740471428571,88.9807762857143,0.9986455985714285,1.0028208242857144,7.437371400000001,1,0.58235186,1.2819905,0.6146546,24.107435142857145,29.66969985714286,65.18036914285715,88.71218642857143,0.9988821128571429,1.0029487428571429,8.359985714285713,862,1.0,1.7870901,12.774506,24.40501614285714,30.409245,63.40522814285714,88.82320428571428,0.9986122328571428,1.0027227714285714,6.6800728285714275,0,0.0,0.0,0.0,24.31940142857143,31.817461142857137,51.881726,87.35315114285716,0.9994998185714286,1.0030974,0.5522200004285714,28.068431285714283,7.498059714285706,69.61743857142858,35.47142514285716,0.0017987907142856807,27.407130571428567,6.004228857142859,76.1142162142857,25.417976142857142,0.0020552692857142563,26.8885675,5.562264714285714,76.94627778571429,23.531817285714283,0.00203331499999998,27.26227492857143,6.23258357142857,75.6940905,26.573371571428588,0.0020876128571429287,26.8885675,5.562264714285714,76.94627778571429,23.531817285714283,0.00203331499999998,26.12371171428571,4.926308857142857,79.682041,21.165396571428573,0.001961495714285666
