,casos_2924603,p_rt1_2924603,p_inc100k_2924603,temp_min_2924603,temp_max_2924603,umid_min_2924603,umid_max_2924603,pressao_min_2924603,pressao_max_2924603,precip_tot_2924603,casos_2927408,p_rt1_2927408,p_inc100k_2927408,temp_min_2927408,temp_max_2927408,umid_min_2927408,umid_max_2927408,pressao_min_2927408,pressao_max_2927408,precip_tot_2927408,casos_2919207,p_rt1_2919207,p_inc100k_2919207,temp_min_2919207,temp_max_2919207,umid_min_2919207,umid_max_2919207,pressao_min_2919207,pressao_max_2919207,precip_tot_2919207,casos_2910057,p_rt1_2910057,p_inc100k_2910057,temp_min_2910057,temp_max_2910057,umid_min_2910057,umid_max_2910057,pressao_min_2910057,pressao_max_2910057,precip_tot_2910057,temp_mean_2910057,temp_amp_2910057,umid_mean_2910057,umid_amp_2910057,pressao_mean_2910057,temp_mean_2919207,temp_amp_2919207,umid_mean_2919207,umid_amp_2919207,pressao_mean_2919207,temp_mean_2927408,temp_amp_2927408,umid_mean_2927408,umid_amp_2927408,pressao_mean_2927408,temp_mean_2924603,temp_amp_2924603,umid_mean_2924603,umid_amp_2924603,pressao_mean_2924603
2010-01-03,0,0.0,0.0,22.245710142857142,31.268188285714285,53.39087657142857,91.86074857142856,0.9961811899999999,1.0005335771428572,1.1073171385714287,7,0.0,0.24249159,26.038212428571427,27.814723428571426,73.98017285714286,84.99875128571429,0.9969609428571429,1.0000169571428572,0.5885971457142858,0,0.0,0.0,26.091818714285715,27.66278971428571,74.87002942857143,84.87848914285713,0.9970821014285713,1.0000062528571427,0.6431428682857143,0,0.0,0.0,24.840292714285713,31.25227142857143,56.91582457142857,88.69567442857144,0.9966142242857143,0.99981981,0.7710956857142858,28.04628207142857,6.411978714285716,72.8057495,31.779849857142864,0.0016027928571428207,26.877304214285715,1.5709709999999966,79.87425928571429,10.008459714285706,0.0014620757142856933,26.926467928571427,1.7765109999999993,79.48946207142858,11.01857842857143,0.0015280071428571684,26.75694921428571,9.022478142857143,72.62581257142857,38.46987199999999,0.0021761935714286196
2010-01-10,0,0.0,0.0,21.92215842857143,31.665384142857143,48.29831314285714,92.09452157142857,0.9969424299999999,1.0012138285714285,0.9507685585714285,7,0.0,0.24249159,25.730642857142858,27.255061428571427,76.10871357142857,84.42198914285714,0.998031572857143,1.000579557142857,0.7751643,0,0.0,0.0,25.791085428571428,27.25704942857143,76.04155714285714,83.77992285714286,0.99808309,1.0005635057142857,0.8137442857142857,0,0.0,0.0,24.245295857142857,31.254233142857142,58.458131428571434,90.21745785714286,0.9977936157142857,1.0004926671428571,0.9567485728571429,27.749764499999998,7.0089372857142855,74.33779464285715,31.759326428571427,0.0013495257142857042,26.524067428571428,1.4659640000000032,79.91074,7.73836571428572,0.0012402078571428499,26.492852142857142,1.5244185714285692,80.26535135714286,8.313275571428576,0.001273992142857061,26.793771285714286,9.743225714285714,70.19641735714285,43.79620842857143,0.0021356992857142765
2010-01-17,0,0.0,0.0,22.46579857142857,33.24197842857143,41.15120971428571,89.27418142857142,0.9981325242857143,1.0028775857142858,0.9858600460000001,7,0.0,0.24249159,25.611755428571428,27.539764428571427,74.0834287142857,86.81160985714284,0.9997822442857143,1.0023824857142858,0.8367457071428571,0,0.0,0.0,25.684309000000002,27.483529285714287,74.83698071428572,87.09827299999999,0.9998170914285714,1.0023458142857142,0.7461228614285714,0,0.0,0.0,24.895930714285715,30.932163857142857,59.22407571428572,89.49797557142857,0.9994784928571429,1.0021592714285714,0.76972427,27.914047285714286,6.036233142857142,74.36102564285714,30.27389985714285,0.001340389285714283,26.583919142857145,1.7992202857142843,80.96762685714285,12.261292285714276,0.0012643614285713922,26.57575992857143,1.9280089999999994,80.44751928571426,12.728181142857139,0.0013001207142857574,27.8538885,10.776179857142857,65.21269557142857,48.12297171428571,0.0023725307142857255
2010-01-24,0,0.0,0.0,22.486672714285714,34.13663128571429,36.683469714285714,86.09447057142857,0.9964759628571428,1.001875257142857,0.2777885871857143,6,0.0,0.20784993,26.347695571428574,27.579145,73.23115785714286,83.49224214285714,0.9985709485714286,1.0012978142857143,0.38402142857142857,0,0.0,0.0,26.434709857142856,27.618543428571428,72.62592857142856,82.85612357142857,0.99861734,1.0012452571428572,0.326219982,0,0.0,0.0,24.784493571428573,31.45394942857143,56.250626142857136,88.05864271428571,0.9980662242857142,1.0011012714285714,0.38159714514285714,28.119221500000002,6.669455857142857,72.15463442857143,31.808016571428574,0.0015175235714285917,27.026626642857142,1.183833571428572,77.74102607142856,10.230195000000009,0.001313958571428575,26.963420285714285,1.2314494285714268,78.3617,10.261084285714276,0.0013634328571428544,28.311652000000002,11.649958571428574,61.38897014285715,49.41100085714286,0.0026996471428571422
2010-01-31,0,0.0,0.0,23.228877428571426,34.687408857142856,33.554665428571425,84.23730485714285,0.9955526571428571,1.0008080142857143,0.2314442857142857,1,0.0,0.034641657,26.117662571428575,27.67977042857143,72.09141785714286,81.73512857142858,0.9979784885714286,1.0004502057142857,0.42524713714285717,0,0.0,0.0,26.137137285714285,27.68229014285714,72.12940057142858,82.03410642857143,0.9980064957142858,1.000381,0.35662571428571427,0,0.0,0.0,24.816009714285713,31.612374285714285,54.635095285714286,87.88983499999999,0.9975856214285714,1.0002463785714286,0.49716286571428575,28.214191999999997,6.7963645714285725,71.26246514285714,33.254739714285705,0.001330378571428592,26.909713714285715,1.545152857142856,77.0817535,9.904705857142858,0.001187252142857087,26.898716500000003,1.5621078571428555,76.91327321428571,9.643710714285717,0.0012358585714285497,28.95814314285714,11.45853142857143,58.895985142857135,50.68263942857142,0.0026276785714285933
2010-02-07,0,0.5,0.0,23.262233428571427,33.50078057142857,38.45972357142857,83.94302857142857,0.99711396,1.0019210428571428,0.1909014344285714,0,0.0,0.0,26.399414,28.038975285714287,71.11442128571429,81.67339657142858,0.9992639142857144,1.0016304,0.8036385705714286,0,0.5,0.0,26.47065514285714,28.062770142857143,70.73069128571429,81.92880085714286,0.9992614228571428,1.0016123428571428,0.7315285571428571,0,0.5,0.0,25.199497857142855,31.28394857142857,54.96729742857143,86.44476714285715,0.9990171,1.0014511,0.46586858642857143,28.241723214285713,6.084450714285715,70.70603228571429,31.477469714285718,0.001216999999999968,27.266712642857144,1.5921150000000033,76.32974607142857,11.198109571428574,0.001175460000000017,27.219194642857143,1.6395612857142865,76.39390892857143,10.558975285714297,0.00118324285714283,28.381507,10.238547142857144,61.20137607142857,45.483305,0.0024035414285714096
2010-02-14,0,0.5,0.0,22.99691357142857,33.38003114285714,38.340084857142855,87.193418,0.9957178285714285,1.0004262528571428,0.46963429,0,0.0,0.0,26.056592857142856,27.742815142857143,73.38238857142858,85.16769628571429,0.99744738,1.0001608128571429,1.323791450142857,0,0.5,0.0,26.07286285714286,27.74291142857143,73.03778371428571,84.57927771428571,0.9974329471428571,1.0000809157142856,1.1321214200142857,0,0.5,0.0,24.775626142857142,30.624777714285717,60.13880699999999,89.41840857142857,0.9973499457142857,0.9999623414285714,0.9432885514285714,27.70020192857143,5.849151571428575,74.77860778571429,29.27960157142858,0.0013061978571428656,26.907887142857142,1.6700485714285698,78.80853071428571,11.541494,0.0013239842857142303,26.899704,1.6862222857142868,79.27504242857142,11.785307714285707,0.0013567164285714362,28.188472357142857,10.38311757142857,62.766751428571425,48.85333314285714,0.002354212142857137
2010-02-21,0,0.5,0.0,23.204097285714283,34.773803571428566,37.43834471428572,84.58693214285714,0.9967986485714285,1.0017758285714284,0.24455571285714287,0,0.0,0.0,26.642992285714286,28.161119857142857,73.02384428571429,83.08009771428571,0.9989273757142857,1.0015660571428573,0.46731857771428575,0,0.5,0.0,26.81137985714286,28.13242885714286,73.03291714285714,82.77778785714285,0.9989672071428571,1.001572542857143,0.38305572485714284,0,0.5,0.0,25.20717942857143,32.04112,56.73848242857143,89.29745785714286,0.9986033942857143,1.0014278571428572,0.52860429,28.624149714285714,6.83394057142857,73.01797014285714,32.55897542857143,0.0014122314285714421,27.47190435714286,1.3210489999999986,77.90535249999999,9.74487071428571,0.0013026678571428918,27.40205607142857,1.5181275714285718,78.05197100000001,10.056253428571424,0.0013193407142857994,28.988950428571425,11.569706285714283,61.01263842857143,47.14858742857142,0.0024885899999999572
2010-02-28,0,0.5,0.0,23.08119857142857,32.39993728571429,46.95487085714286,88.971672,0.9960514214285714,1.0012345285714286,1.4620814575714287,0,0.0,0.0,26.85028957142857,28.087315285714283,73.70671371428571,81.60995485714285,0.9972198771428572,1.00041045,0.44138857571428575,0,0.5,0.0,26.868534571428572,28.080745285714283,73.46382257142857,81.3980387142857,0.99732263,1.0003754642857143,0.4234828571428571,0,0.5,0.0,25.250810857142856,31.092699,59.866753,88.71788514285716,0.9969009242857142,1.0003203814285715,0.8866456872857144,28.171754928571428,5.841888142857144,74.29231907142858,28.851132142857153,0.001709728571428648,27.474639928571428,1.2122107142857104,77.43093064285713,7.934216142857139,0.0015264171428571727,27.468802428571426,1.2370257142857142,77.65833428571429,7.903241142857141,0.0015952864285713741,27.74056792857143,9.318738714285718,67.96327142857143,42.01680114285714,0.0025915535714285953
2010-03-07,0,0.5,0.0,23.929260142857142,32.24524385714285,53.76154771428571,88.60853785714286,0.9957084199999999,0.9997626471428571,1.1096899967142857,0,0.0,0.0,27.533669714285715,29.08294257142857,73.27871857142857,83.57964228571429,0.9957445285714286,0.9987380471428571,1.0940857831428572,0,0.5,0.0,27.61105342857143,28.93598271428571,74.40347585714287,83.113565,0.9958708271428571,0.9987513485714287,1.280715707,0,0.5,0.0,25.678340428571428,32.38892071428571,57.76862342857142,89.68089214285715,0.9953907657142856,0.9987661014285714,2.159565686,29.033630571428567,6.710580285714283,73.72475778571429,31.912268714285723,0.0016876678571428605,28.27351807142857,1.3249292857142798,78.75852042857143,8.710089142857129,0.0014402607142857682,28.30830614285714,1.5492728571428565,78.42918042857143,10.300923714285716,0.0014967592857142442,28.087252,8.31598371428571,71.18504278571429,34.84699014285715,0.002027113571428596
