,casos_2511905,p_rt1_2511905,p_inc100k_2511905,temp_min_2511905,temp_max_2511905,umid_min_2511905,umid_max_2511905,pressao_min_2511905,pressao_max_2511905,precip_tot_2511905,casos_2508307,p_rt1_2508307,p_inc100k_2508307,temp_min_2508307,temp_max_2508307,umid_min_2508307,umid_max_2508307,pressao_min_2508307,pressao_max_2508307,precip_tot_2508307,casos_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,umid_max_2507507,pressao_min_2507507,pressao_max_2507507,precip_tot_2507507,casos_2506004,p_rt1_2506004,p_inc100k_2506004,temp_min_2506004,temp_max_2506004,umid_min_2506004,umid_max_2506004,pressao_min_2506004,pressao_max_2506004,precip_tot_2506004,temp_mean_2506004,temp_amp_2506004,umid_mean_2506004,umid_amp_2506004,pressao_mean_2506004,temp_mean_2507507,temp_amp_2507507,umid_mean_2507507,umid_amp_2507507,pressao_mean_2507507,temp_mean_2508307,temp_amp_2508307,umid_mean_2508307,umid_amp_2508307,pressao_mean_2508307,temp_mean_2511905,temp_amp_2511905,umid_mean_2511905,umid_amp_2511905,pressao_mean_2511905
2014-07-06,1,0.9632679,5.1880674,24.31908757142857,26.188276142857145,71.95043571428572,82.97202857142858,1.002004132857143,1.0044945428571428,0.9090371715714285,0,0.0,0.0,19.553867714285712,27.07507357142857,61.149317142857136,91.16456914285713,1.0021668857142856,1.0052641857142857,0.4126885852857143,51,0.116030715,6.238448,22.683153428571426,26.856309857142858,70.94578171428572,88.015578,1.0018130857142857,1.004396642857143,0.7394542971428572,4,0.97618145,12.048555,18.376669714285715,26.357395571428572,60.11719314285715,94.16473857142857,1.0022782714285714,1.0055087714285713,0.3436485714285714,22.367032642857144,7.980725857142858,77.14096585714286,34.047545428571425,0.001615249999999957,24.769731642857142,4.173156428571431,79.48067985714286,17.06979628571429,0.0012917785714285923,23.31447064285714,7.52120585714286,76.15694314285713,30.015251999999997,0.0015486500000000403,25.25368185714286,1.8691885714285732,77.46123214285714,11.021592857142863,0.001245204999999916
2014-07-13,0,0.0,0.0,24.513349,26.099325857142855,71.37771,83.72972485714286,1.0023386285714284,1.005173642857143,4.962285672857143,0,0.0,0.0,19.641754,26.489144714285715,66.796291,92.1452577142857,1.0026206714285715,1.0058465714285714,1.6481042881428571,65,0.66166985,7.9509635,22.843933142857143,26.673985285714284,72.3520467142857,87.57241785714287,1.0021693714285713,1.0050837,5.0602170371428565,1,0.47279945,3.0121388,18.612875714285714,25.936632428571425,66.27598228571428,94.13761685714287,1.0028471285714287,1.0061036285714287,1.36467427,22.274754071428568,7.323756714285711,80.20679957142858,27.861634571428596,0.0016282499999999978,24.758959214285714,3.8300521428571415,79.9622322857143,15.22037114285716,0.0014571642857142963,23.065449357142857,6.847390714285716,79.47077435714286,25.34896671428571,0.0016129499999999464,25.306337428571428,1.5859768571428532,77.55371742857142,12.352014857142862,0.001417507142857266
2014-07-20,0,0.0,0.0,24.197278571428573,26.444397142857145,70.82941828571428,85.48326357142857,1.0032111857142856,1.005563842857143,0.8890057042857142,0,0.0,0.0,19.998408714285713,26.887211428571426,65.58785,92.897546,1.0033660285714288,1.0064171285714285,0.5010171428571428,62,0.6194526,7.583996,22.632040857142858,26.911974285714287,71.35752142857143,89.31661357142858,1.0030173285714286,1.0055490285714286,0.8480585742857143,2,0.5110964,6.0242777,19.035151857142857,25.935917714285715,66.13698085714286,95.21057285714286,1.0035784428571428,1.0067398714285714,0.4760985585714286,22.485534785714286,6.900765857142858,80.67377685714285,29.073592000000005,0.0015807142857142686,24.772007571428574,4.279933428571429,80.3370675,17.959092142857145,0.0012658500000000128,23.442810071428568,6.888802714285713,79.242698,27.309696000000002,0.0015255499999998756,25.32083785714286,2.2471185714285724,78.15634092857142,14.653845285714283,0.0011763285714286864
2014-07-27,0,0.0,0.0,24.412719714285714,26.05361942857143,72.65052071428572,83.75285857142856,1.0023104428571428,1.0048375285714286,0.8297985614285714,0,0.0,0.0,19.60572157142857,26.796848714285716,63.77690057142858,92.21043371428571,1.0024285142857143,1.0055465285714287,0.6278742857142857,45,0.0770755,5.5045133,22.88813142857143,26.808327714285717,71.96562,87.01217799999999,1.0020742142857144,1.0046911428571428,0.7793614485714285,0,0.0,0.0,18.530774714285712,25.690787142857143,64.82434914285714,94.77027971428572,1.0025571,1.0057570285714286,0.7097128385714286,22.11078092857143,7.160012428571431,79.79731442857144,29.945930571428576,0.0015999642857142948,24.848229571428575,3.9201962857142867,79.488899,15.04655799999999,0.0013084642857141837,23.201285142857145,7.191127142857145,77.99366714285715,28.433533142857137,0.0015590071428571717,25.233169571428572,1.640899714285716,78.20168964285713,11.102337857142842,0.0012635428571429186
2014-08-03,0,0.0,0.0,23.740596285714282,25.850716857142856,72.20755371428571,84.42976557142858,1.0024981571428573,1.0048357571428572,1.2512285485714287,0,0.0,0.0,19.50876728571429,26.387965857142856,62.479394285714285,92.12957842857142,1.0025449714285715,1.0055919285714285,0.24315429442857142,49,0.2162781,5.993803,22.20989128571429,26.306156714285716,71.355075,88.478378,1.0022839142857143,1.0047754142857142,1.156442857142857,0,0.0,0.0,18.334001714285712,25.48102242857143,64.02333228571429,94.30597085714285,1.0027434142857143,1.0058830428571428,0.3173828594285714,21.90751207142857,7.147020714285716,79.16465157142858,30.282638571428564,0.0015698142857142328,24.258024000000002,4.096265428571428,79.91672650000001,17.123303000000007,0.0012457499999999344,22.948366571428572,6.879198571428567,77.30448635714285,29.650184142857135,0.0015234785714285382,24.79565657142857,2.110120571428574,78.31865964285714,12.222211857142867,0.0011687999999999699
2014-08-10,0,0.0,0.0,23.792929428571426,25.582973000000003,75.07930371428571,85.43160357142857,1.0022855285714285,1.0051497714285715,0.9451957142857143,0,0.0,0.0,19.86861757142857,26.985560714285715,61.180154,92.32751742857143,1.0022645142857143,1.005801457142857,0.33886429357142855,43,0.206938,5.259868,22.380937714285714,26.538347428571427,71.98467514285714,89.56871228571428,1.0020941,1.0050125857142858,0.7849371557142858,2,0.8407556,6.0242777,18.776463,26.23473257142857,61.134600999999996,94.74758285714286,1.002414157142857,1.0060185,0.33333428571428575,22.505597785714286,7.45826957142857,77.94109192857142,33.61298185714286,0.0018021714285714197,24.45964257142857,4.157409714285713,80.77669371428571,17.58403714285714,0.0014592428571428284,23.42708914285714,7.116943142857146,76.75383571428571,31.147363428571424,0.0017684714285713943,24.687951214285714,1.7900435714285763,80.25545364285713,10.352299857142853,0.00143212142857152
2014-08-17,0,0.0,0.0,23.51781785714286,25.94563942857143,68.20452642857143,83.99683442857143,1.0025856999999998,1.0052124714285715,0.80801999,0,0.0,0.0,19.335588714285713,27.115382571428572,55.73256385714286,90.28992714285714,1.0026435857142857,1.0059024142857143,0.2775771442857143,38,0.1752113,4.6482553,22.06566085714286,26.78169457142857,65.98501714285715,87.46014728571429,1.0023439,1.0051251857142858,0.7293257157142857,2,0.8297152,6.0242777,18.114201142857144,26.11938057142857,57.102827,93.11155428571429,1.0028063571428572,1.0061065142857142,0.2571828585714286,22.11679085714286,8.005179428571427,75.10719064285715,36.00872728571429,0.0016500785714285149,24.423677714285716,4.716033714285711,76.72258221428572,21.47513014285714,0.0013906428571428542,23.225485642857144,7.7797938571428595,73.0112455,34.55736328571428,0.0016294142857142813,24.731728642857142,2.42782157142857,76.10068042857142,15.792308000000006,0.001313385714285853
2014-08-24,0,0.0,0.0,23.350995714285716,25.322261142857144,71.92911585714286,83.91392428571429,1.0017960000000001,1.0046480714285715,1.1407642714285715,3,0.9872154,10.862874,19.067505,26.48407442857143,60.38878985714286,89.24845714285713,1.001742642857143,1.0051494714285714,0.22272143142857143,24,0.011675584,2.9357402,21.89580857142857,25.924264142857144,70.99526842857144,87.63885285714287,1.0015445285714286,1.0045059142857142,0.6577900057571429,2,0.6444851,6.0242777,17.822522857142854,25.744166714285715,60.74401171428571,92.48421485714286,1.0017989,1.0053114571428572,0.19442142857142855,21.783344785714284,7.921643857142861,76.61411328571428,31.740203142857148,0.0017562785714285711,23.910036357142857,4.028455571428573,79.31706064285714,16.64358442857143,0.0014806928571428069,22.775789714285715,7.416569428571428,74.8186235,28.859667285714274,0.0017034142857141887,24.33662842857143,1.971265428571428,77.92152007142857,11.984808428571426,0.0014260357142856783
2014-08-31,0,0.0,0.0,24.01301357142857,25.78802057142857,74.11315,84.35587728571429,1.001383857142857,1.0041680714285715,0.8700342857142856,0,0.0,0.0,19.95819957142857,28.079690285714285,57.833142714285714,90.70722128571428,1.0012683285714286,1.0047126714285715,0.3382514185714286,35,0.44710073,4.281288,22.616511857142857,26.793457,71.41487728571428,87.74185228571427,1.0011723714285714,1.0040682714285716,0.7688242799999999,2,0.52844024,6.0242777,18.81169357142857,27.08545357142857,57.99014942857143,93.93579485714285,1.0013658285714284,1.0049472142857143,0.3876028674285714,22.948573571428568,8.27376,75.96297214285714,35.945645428571424,0.0017906928571429503,24.70498442857143,4.176945142857143,79.57836478571429,16.32697499999999,0.0014479500000000867,24.01894492857143,8.121490714285716,74.270182,32.87407857142857,0.0017221714285714507,24.90051707142857,1.7750070000000022,79.23451364285714,10.242727285714281,0.0013921071428572018
2014-09-07,0,0.0,0.0,24.036739,25.68014957142857,77.03698857142857,85.31142657142857,1.0008133657142857,1.0038785000000001,1.4361843157142857,0,0.0,0.0,20.57144585714286,28.070020285714286,59.869438,91.35554314285714,1.0006801371428573,1.0044684142857143,0.2524785664285714,21,0.08197561,2.5687728,22.89015842857143,26.731044142857144,74.01625357142858,88.41740514285713,1.0006378657142858,1.0037966571428572,1.0469514114285714,2,0.50405836,6.0242777,19.503003857142858,27.553745999999997,58.42894314285714,92.8859587142857,1.0008308828571428,1.0047031714285715,0.20255000071428572,23.528374928571427,8.050742142857139,75.65745092857142,34.45701557142856,0.001936144285714314,24.810601285714284,3.840885714285715,81.21682935714286,14.401151571428557,0.0015793957142856696,24.32073307142857,7.498574428571427,75.61249057142857,31.48610514285714,0.0018941385714285053,24.858444285714285,1.6434105714285678,81.17420757142857,8.274438000000004,0.0015325671428572107
2014-09-14,0,0.0,0.0,23.326878285714287,24.970476142857144,80.80944371428572,89.74032357142858,1.0011179857142858,1.0038005,3.0922728185714283,0,0.0,0.0,20.290095714285712,26.16425442857143,67.83356057142858,92.70437442857143,1.0011225714285714,1.0044534142857142,1.085378585142857,28,0.46733284,3.4250305,22.414734000000003,25.750178857142856,78.32824771428571,91.50303985714287,1.0008420142857142,1.0036813142857144,2.7786728571428574,1,0.26123062,3.0121388,19.171378142857144,25.282126285714288,68.07133085714285,95.31398385714286,1.0012440385714285,1.004691742857143,0.87462856,22.226752214285717,6.110748142857144,81.69265735714285,27.242653000000004,0.0017238521428571962,24.08245642857143,3.3354448571428534,84.91564378571428,13.174792142857157,0.0014196500000001055,23.22717507142857,5.874158714285716,80.2689675,24.87081385714285,0.0016654214285714009,24.148677214285716,1.6435978571428578,85.27488364285715,8.930879857142855,0.0013412571428571551
2014-09-21,0,0.0,0.0,23.992850285714287,25.70747142857143,72.93633414285715,84.48053085714285,1.0009544571428572,1.004448342857143,0.77198855,0,0.0,0.0,19.828377999999997,28.058388714285712,59.052876714285716,91.76344914285714,1.00077178,1.0048596857142857,0.39556572871428575,27,0.52472425,3.302708,22.635271285714285,26.707074714285714,71.68639071428571,86.54380142857143,1.0007400571428573,1.0043077857142857,0.5876400131428571,2,0.55770427,6.0242777,18.830553285714284,27.550218857142855,57.20664385714286,94.10590057142858,1.0008521,1.005060257142857,0.33192143,23.19038607142857,8.719665571428571,75.65627221428572,36.89925671428572,0.0021040785714285803,24.671173,4.071803428571428,79.11509607142857,14.85741071428572,0.0017838642857141984,23.943383357142856,8.230010714285715,75.40816292857143,32.710572428571425,0.0020439528571428722,24.85016085714286,1.714621142857144,78.7084325,11.544196714285704,0.0017469428571428303
2014-09-28,0,0.0,0.0,24.726789142857143,26.280861714285717,71.75085371428571,81.09494199999999,1.0013292714285715,1.0044517857142856,0.242147144,1,0.9544315,3.620958,20.426021,29.14936614285714,51.05692642857143,92.12029357142856,1.0009391714285714,1.004839,0.11125571142857142,33,0.7995722,4.036643,23.403742857142856,27.38899885714286,67.13916457142857,85.96475242857143,1.0010863142857143,1.0042795857142857,0.28423570857142855,2,0.5957724,6.0242777,19.31978057142857,28.61390042857143,49.083548285714286,94.56556771428572,1.0009303785714285,1.0049900857142857,0.11623286057142858,23.9668405,9.29411985714286,71.824558,45.482019428571434,0.002029853571428597,25.396370857142855,3.9852560000000032,76.5519585,18.825587857142864,0.001596635714285699,24.78769357142857,8.723345142857141,71.58860999999999,41.06336714285713,0.0019499142857143381,25.50382542857143,1.5540725714285735,76.42289785714286,9.344088285714278,0.001561257142857042
2014-10-05,0,0.0,0.0,24.635402285714285,26.44928428571429,75.14517671428572,85.42892514285714,0.9999919228571429,1.0032385714285714,0.6298085885714286,1,0.81430256,3.620958,21.434169142857144,29.33133785714286,55.45132,91.78990457142858,0.9996477771428571,1.0036564714285714,0.5307900114285714,32,0.6723274,3.9143205,23.692334857142857,27.804661285714285,69.28621214285714,88.08507428571428,0.999709357142857,1.0031360857142857,0.5348214457142857,0,0.0,0.0,20.340554285714287,28.776114142857143,53.248638285714286,93.91508371428571,0.9996947942857143,1.0038890857142857,0.36492141685714286,24.558334214285715,8.435559857142856,73.581861,40.66644542857143,0.0020971457142857086,25.74849807142857,4.1123264285714285,78.6856432142857,18.798862142857146,0.001713364285714336,25.3827535,7.897168714285716,73.62061228571429,36.33858457142858,0.0020043471428571324,25.54234328571429,1.813882000000003,80.28705092857143,10.283748428571414,0.0016233242857142671
2014-10-12,0,0.0,0.0,24.207297285714283,25.863595142857143,77.11732500000001,87.41719357142857,1.0001028900000002,1.0030026142857142,1.4165685285714285,0,0.0,0.0,20.98936685714286,27.69883957142857,61.44435885714286,90.38542928571428,0.999973307142857,1.0036009857142858,0.5697257228571428,33,0.60760635,4.036643,23.208413,26.871931142857143,73.36617414285715,89.4688807142857,0.9998116528571429,1.0028825571428572,1.0549314614285714,4,0.87332857,12.048555,19.822801857142856,26.75299514285714,62.257971285714284,93.349725,1.0000373,1.0038550857142856,0.7192971471428571,23.287898499999997,6.930193285714285,77.80384814285715,31.091753714285723,0.0019088928571427966,25.04017207142857,3.663518142857143,81.41752742857142,16.102706571428556,0.0015354521428571632,24.344103214285717,6.709472714285713,75.91489407142856,28.94107042857142,0.0018138392857143804,25.035446214285713,1.6562978571428602,82.26725928571429,10.299868571428561,0.001449862142857028
2014-10-19,0,0.0,0.0,24.73045557142857,26.387952714285714,72.96614557142857,82.630745,1.0009804,1.0040871857142857,0.5485485728571428,0,0.0,0.0,20.632110714285716,28.928754571428573,52.533837428571424,92.74598285714286,1.0006616714285714,1.0045574142857143,0.3779285714285714,40,0.8130389,4.8929005,23.55726842857143,27.689640571428573,66.81630842857143,85.35695571428572,1.000735952857143,1.0039242714285714,0.3712771357142857,1,0.32567397,3.0121388,19.452366428571427,27.92892,54.43179271428572,95.18186928571428,1.0007409,1.0047695571428572,0.40577285142857145,23.690643214285714,8.476553571428575,74.806831,40.750076571428565,0.002014328571428581,25.6234545,4.132372142857143,76.08663207142857,18.540647285714286,0.0015941592857142695,24.780432642857143,8.296643857142858,72.63991014285715,40.21214542857144,0.001947871428571446,25.55920414285714,1.6574971428571423,77.79844528571428,9.664599428571435,0.0015533928571428435
2014-10-26,0,0.0,0.0,24.831115571428573,26.433711428571428,70.70315728571428,80.02295471428572,0.9991025828571428,1.0022322285714285,0.30609285214285714,0,0.0,0.0,20.89229042857143,29.11816842857143,52.81771071428572,91.32297700000001,0.9990215128571428,1.002625642857143,0.28484571742857145,35,0.5297591,4.281288,23.824576,27.451847714285716,66.36609957142858,83.54796571428571,0.9989437342857144,1.0021536714285715,0.32912715428571426,2,0.48623854,6.0242777,19.783700285714286,28.339429428571428,52.27326271428571,94.04077357142857,0.9989937514285714,1.002840057142857,0.3012942861428571,24.061564857142855,8.555729142857142,73.15701814285714,41.76751085714287,0.0019231528571428402,25.638211857142856,3.6272717142857154,74.95703264285714,17.18186614285713,0.0016049685714285555,25.005229428571432,8.225877999999998,72.07034385714286,38.50526628571429,0.0018020650000000749,25.6324135,1.6025958571428554,75.363056,9.319797428571434,0.0015648228571428224
2014-11-02,0,0.0,0.0,24.894091142857143,26.423060857142854,75.18171057142857,84.59856714285715,0.9990853185714286,1.0019560857142857,0.70579572,0,0.0,0.0,21.70892757142857,29.575278142857144,52.122620999999995,91.75749642857143,0.9986593985714285,1.0022900428571428,0.42945143785714285,40,0.658522,4.8929005,24.01711614285714,27.66355257142857,68.72235985714285,87.00854428571428,0.9988367614285715,1.0018417285714285,0.5917285714285715,2,0.50715107,6.0242777,20.542777,28.954952,50.983464857142856,94.20804285714284,0.9986415299999999,1.0025841857142856,0.4046471328571429,24.7488645,8.412174999999998,72.59575385714285,43.22457799999999,0.0019713278571428794,25.840334357142858,3.6464364285714304,77.86545207142856,18.28618442857143,0.0015024835714285145,25.64210285714286,7.866350571428573,71.94005871428571,39.63487542857143,0.0018153221428571786,25.658575999999996,1.5289697142857115,79.89013885714286,9.416856571428582,0.0014353835714285834
