,casos_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,umid_max_2307650,pressao_min_2307650,pressao_max_2307650,precip_tot_2307650,casos_2309458,p_rt1_2309458,p_inc100k_2309458,temp_min_2309458,temp_max_2309458,umid_min_2309458,umid_max_2309458,pressao_min_2309458,pressao_max_2309458,precip_tot_2309458,casos_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,umid_max_2304400,pressao_min_2304400,pressao_max_2304400,precip_tot_2304400,casos_2301208,p_rt1_2301208,p_inc100k_2301208,temp_min_2301208,temp_max_2301208,umid_min_2301208,umid_max_2301208,pressao_min_2301208,pressao_max_2301208,precip_tot_2301208,casos_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,umid_max_2311702,pressao_min_2311702,pressao_max_2311702,precip_tot_2311702,casos_2304509,p_rt1_2304509,p_inc100k_2304509,temp_min_2304509,temp_max_2304509,umid_min_2304509,umid_max_2304509,pressao_min_2304509,pressao_max_2304509,precip_tot_2304509,casos_2303709,p_rt1_2303709,p_inc100k_2303709,temp_min_2303709,temp_max_2303709,umid_min_2303709,umid_max_2303709,pressao_min_2303709,pressao_max_2303709,precip_tot_2303709,temp_mean_2303709,temp_amp_2303709,umid_mean_2303709,umid_amp_2303709,pressao_mean_2303709,temp_mean_2304509,temp_amp_2304509,umid_mean_2304509,umid_amp_2304509,pressao_mean_2304509,temp_mean_2311702,temp_amp_2311702,umid_mean_2311702,umid_amp_2311702,pressao_mean_2311702,temp_mean_2301208,temp_amp_2301208,umid_mean_2301208,umid_amp_2301208,pressao_mean_2301208,temp_mean_2304400,temp_amp_2304400,umid_mean_2304400,umid_amp_2304400,pressao_mean_2304400,temp_mean_2309458,temp_amp_2309458,umid_mean_2309458,umid_amp_2309458,pressao_mean_2309458,temp_mean_2307650,temp_amp_2307650,umid_mean_2307650,umid_amp_2307650,pressao_mean_2307650
2010-01-03,2,0.0,0.8716192,24.319911714285716,30.48634557142857,60.97715042857143,91.10448628571429,0.9960309814285715,0.9988931657142857,0.5522299942857143,0,0.0,0.0,23.903978571428574,31.960135285714284,54.69899514285714,93.34133114285714,0.99566172,0.9988835399999999,0.7058714442857142,56,0.0,2.0844097,25.284436857142857,28.743016,71.92655428571429,88.83545471428572,0.9960763171428572,0.9988268128571428,0.66137285,0,0.0,0.0,23.129961142857145,30.711172857142856,56.61539,94.86459571428573,0.9959131414285715,0.9992212271428571,0.6199285871428571,0,0.0,0.0,24.154562714285714,31.89735642857143,48.624461,87.65088914285715,0.99543739,0.9991253428571429,0.8132071562857143,0,0.0,0.0,22.217359285714284,29.05586442857143,54.69340914285715,93.77605057142857,0.9963871457142857,0.9997618428571428,1.1033113928571427,0,0.0,0.0,25.575435,28.116856285714285,74.61707942857143,87.09309228571429,0.9961057842857143,0.9987902457142858,0.5828357114285715,26.84614564285714,2.5414212857142857,80.85508585714285,12.476012857142862,0.0013422307142857415,25.636611857142857,6.838505142857144,74.23472985714287,39.08264142857142,0.0016873485714285485,28.025959571428572,7.7427937142857175,68.13767507142857,39.026428142857156,0.001843976428571481,26.920567,7.581211714285711,75.73999285714287,38.24920571428573,0.0016540428571428234,27.01372642857143,3.4585791428571433,80.3810045,16.908900428571428,0.001375247857142825,27.932056928571427,8.05615671428571,74.02016314285714,38.642336,0.0016109099999999654,27.40312864285714,6.166433857142852,76.04081835714285,30.12733585714286,0.0014310921428570822
2010-01-10,3,0.0,1.3074288,24.411634,30.83957785714286,57.368999714285714,89.98414757142858,0.99624555,0.9989884671428572,0.63137143,0,0.0,0.0,24.186388142857144,32.02331557142857,52.273349571428575,91.28936571428572,0.9960866171428571,0.9990920642857143,0.5470157031428571,55,0.0,2.047188,25.689043285714288,28.874237,70.28949185714285,86.82584485714285,0.9963491942857142,0.9988509442857143,0.8695828512857143,0,0.0,0.0,23.338165142857143,30.896501714285712,54.039297999999995,93.93131000000001,0.9963615814285715,0.99940943,0.6397857428571428,1,0.0,5.4392166,23.419272142857142,31.770869428571427,49.007460428571434,91.26072428571429,0.9956240428571429,0.9993340142857142,1.111472843142857,0,0.0,0.0,21.820469428571432,29.561719714285715,53.98676971428572,93.20108642857143,0.9965267428571429,0.999755452857143,0.3933342871428572,1,0.0,0.27381358,25.871582142857143,28.478206,71.296428,85.30475714285714,0.9962807657142857,0.9988013285714287,0.5262928728571429,27.17489407142857,2.606623857142857,78.30059257142858,14.008329142857136,0.0012602814285714858,25.69109457142857,7.741250285714283,73.59392807142858,39.21431671428571,0.0016143550000000118,27.595070785714285,8.351597285714284,70.13409235714286,42.253263857142855,0.0018549857142856618,27.117333428571428,7.558336571428569,73.985304,39.892012000000015,0.0015239242857142954,27.281640142857142,3.185193714285713,78.55766835714286,16.536353000000005,0.0012508750000000401,28.104851857142854,7.836927428571425,71.78135764285715,39.01601614285715,0.0015027235714286102,27.62560592857143,6.427943857142861,73.67657364285715,32.615147857142865,0.0013714585714285632
2010-01-17,6,0.0,2.6148577,24.75093742857143,32.868508428571424,48.14823442857143,87.2014037142857,0.9971154128571429,1.000299492857143,0.1303757152857143,0,0.0,0.0,24.03901457142857,33.61093628571429,45.422521857142854,90.44552142857142,0.9967848957142857,1.0004856642857143,0.1772614285714286,77,0.0,2.8660634,25.91444614285714,30.03856557142857,64.09028871428572,84.1250227142857,0.9975479971428571,1.0002425,0.2128157142857143,0,0.0,0.0,23.403076,32.477883,45.95052357142857,93.00701142857143,0.9970422,1.0007706857142857,0.16535142857142857,0,0.0,0.0,23.711068285714283,33.63322685714286,42.354933714285714,89.97922071428572,0.9965011828571428,1.0007561485714285,0.1435185739857143,0,0.0,0.0,22.27376885714286,31.734906571428574,43.53003271428571,91.62646057142857,0.9973435814285715,1.0011829142857143,0.15595714285714285,2,0.0,0.54762715,26.296073,29.557499285714282,65.60284285714286,82.16315928571429,0.9974933457142857,1.0001571,0.16212714357142857,27.92678614285714,3.2614262857142826,73.88300107142857,16.560316428571426,0.0013318771428571519,27.004337714285718,9.461137714285716,67.57824664285714,48.09642785714286,0.0019196664285713871,28.67214757142857,9.922158571428575,66.16707721428571,47.624287,0.002127482857142815,27.9404795,9.074807,69.4787675,47.05648785714286,0.0018642428571428726,27.976505857142854,4.124119428571429,74.10765571428571,20.034733999999986,0.0013472514285713943,28.824975428571427,9.571921714285718,67.93402164285715,45.02299957142857,0.0018503842857142683,28.809722928571425,8.117570999999995,67.67481907142857,39.053169285714276,0.0015920400000000168
2010-01-24,4,0.0,1.7432384,24.38159185714286,32.75776885714286,52.469240428571425,90.45966785714286,0.99586622,0.9992646742857143,0.7597471457142858,0,0.0,0.0,23.780050999999997,33.62797771428571,48.68735742857143,92.59042428571429,0.9956573999999999,0.9995791714285714,0.7498742780000001,56,0.0,2.0844097,25.419743,30.17660085714286,66.07465971428572,88.41033442857143,0.9960728757142857,0.9992188471428571,0.6861942785714286,0,0.0,0.0,23.175750714285716,32.51075542857143,51.27978228571429,94.79357714285713,0.9959346214285715,0.9997422800000001,0.6998742857142857,1,0.0,5.4392166,23.549743714285714,33.41179557142857,45.170894714285716,91.28738571428572,0.9955235857142857,0.9996665714285715,1.2134200142857143,0,0.0,0.0,22.137010857142858,31.658142142857145,46.15208028571429,93.50194285714285,0.9962507328571428,1.0000848042857142,0.9480485935714286,0,0.0,0.0,25.875632142857143,29.477129285714284,68.35551457142857,86.30427571428572,0.9960832000000001,0.9991140500000001,0.53708572,27.676380714285713,3.6014971428571414,77.32989514285714,17.94876114285715,0.0015154250000000147,26.8975765,9.521131285714286,69.82701157142857,47.34986257142856,0.0019170357142856975,28.48076964285714,9.862051857142855,68.22914021428572,46.116491,0.0020714928571429203,27.84325307142857,9.335004714285713,73.03667971428571,43.51379485714284,0.001903829285714309,27.798171928571428,4.756857857142858,77.24249707142857,22.335674714285716,0.0015729857142857129,28.704014357142853,9.847926714285716,70.63889085714285,43.90306685714286,0.001960885714285765,28.569680357142857,8.376176999999998,71.46445414285714,37.99042742857144,0.0016992271428571404
2010-01-31,5,0.0,2.179048,24.674992428571425,31.494088285714287,57.54928457142857,91.09501085714285,0.9950617671428572,0.9980362628571429,0.77311144,0,0.0,0.0,24.42605157142857,32.82586185714286,54.43192842857143,91.86825942857142,0.9948446285714285,0.9982245785714285,1.7267814328571427,114,0.0,4.2432623,25.617575714285714,29.364453714285712,70.73122571428571,89.9226512857143,0.9951435014285714,0.9979863228571428,1.870012794285714,0,0.0,0.0,23.517307857142857,31.312307999999998,58.523753428571425,95.35901585714285,0.9951312514285714,0.9985688028571429,1.6993142857142858,0,0.0,0.0,23.97807957142857,32.41574542857143,51.75176857142857,91.24599428571427,0.9945161128571429,0.9985173214285714,1.87275141,0,0.0,0.0,22.74075314285714,30.374990999999998,54.44829714285714,93.1075187142857,0.99536886,0.9990737828571429,1.3132956907142859,0,0.0,0.0,25.851017714285714,28.912074571428573,71.355346,88.21551228571427,0.9951358457142857,0.99792552,1.3577742828571429,27.381546142857143,3.0610568571428587,79.78542914285714,16.86016628571427,0.0013948371428571527,26.55787207142857,7.634237857142857,73.77790792857142,38.65922157142856,0.001852461428571428,28.196912499999996,8.437665857142857,71.49888142857142,39.494225714285704,0.002000604285714247,27.414807928571427,7.795000142857141,76.94138464285714,36.835262428571426,0.0017187757142857474,27.49101471428571,3.746877999999999,80.32693850000001,19.19142557142858,0.001421410714285698,28.625956714285714,8.399810285714292,73.15009392857142,37.43633099999999,0.0016899750000000102,28.084540357142856,6.819095857142862,74.3221477142857,33.54572628571428,0.001487247857142826
2010-02-07,3,0.26995412,1.3074288,25.664646714285713,32.106545571428576,57.16176442857142,87.81481571428571,0.9952690857142857,0.9985548842857143,0.3098142931428572,0,0.5,0.0,25.096553142857143,34.070198999999995,47.539482428571425,85.17749014285714,0.9949338457142858,0.9986457871428571,0.11047285858571429,45,0.003485894,1.674972,26.35787528571429,29.892041857142857,70.30839514285715,87.69231228571428,0.9955878214285715,0.9985137742857143,0.8080299857142857,0,0.5,0.0,24.354719,32.43473171428572,52.00857928571429,91.63716657142857,0.9952903957142857,0.9989902042857144,0.25882572142857146,0,0.0,0.0,25.243077,34.929011571428575,39.74937842857143,87.03237557142857,0.9945427385714286,0.99862935,0.09061000142857144,0,0.5,0.0,23.460091714285713,32.36499871428571,45.45300671428571,91.66733857142857,0.9954154442857143,0.9992666,0.18329428685714286,0,0.0,0.0,26.470297714285714,29.26922185714286,73.11483714285714,87.51997342857143,0.9955344014285714,0.99847444,0.8704371285714286,27.869759785714287,2.798924142857146,80.31740528571429,14.405136285714292,0.0014700192857142746,27.912545214285714,8.904906999999998,68.56017264285714,46.21433185714286,0.0019255778571428683,30.086044285714287,9.685934571428575,63.390877,47.28299714285714,0.0020433057142856814,28.39472535714286,8.080012714285719,71.82287292857143,39.628587285714275,0.0018499042857143544,28.12495857142857,3.5341665714285675,79.00035371428572,17.38391714285713,0.0014629764285714053,29.583376071428567,8.973645857142852,66.35848628571428,37.63800771428571,0.0018559707142856707,28.885596142857146,6.4418988571428635,72.48829007142857,30.65305128571429,0.001642899285714261
2010-02-14,3,0.31875604,1.3074288,24.66824757142857,29.537549857142857,71.22992457142858,92.01674271428571,0.9951191685714286,0.9978364285714285,3.316322857142857,0,0.5,0.0,24.54584614285714,30.439065142857142,66.68885285714285,92.99669857142858,0.9947828585714286,0.9979009014285715,2.5774999614285714,81,0.5723884,3.0149498,25.501299285714286,28.329023142857146,78.05461014285713,90.92424728571429,0.9950076571428571,0.9977453000000001,2.7799800285714285,0,0.5,0.0,23.573735,29.16351757142857,70.11255742857144,95.35574199999999,0.9952010142857143,0.9982291528571429,2.422055728571429,0,0.0,0.0,24.69471957142857,31.97565128571429,52.88577657142857,89.03887071428572,0.9946807242857142,0.9981150085714285,1.7276471157142856,0,0.5,0.0,23.033098428571428,29.60471857142857,58.62996857142857,92.602466,0.9955956785714285,0.9987826842857144,1.7163871785714286,1,0.8910605,0.27381358,25.807421,27.902313142857142,79.41934785714285,89.41701557142856,0.9950161814285714,0.9976693642857143,2.77527999,26.854867071428572,2.094892142857141,84.41818171428571,9.997667714285711,0.0013265914285714442,26.3189085,6.571620142857142,75.61621728571428,33.97249742857144,0.0015935028571429366,28.335185428571428,7.2809317142857175,70.96232364285714,36.15309414285715,0.0017171421428571754,26.368626285714285,5.589782571428572,82.7341497142857,25.243184571428557,0.0015140692857142923,26.915161214285718,2.8277238571428605,84.48942871428571,12.869637142857158,0.0013688214285714762,27.49245564285714,5.893219000000002,79.84277571428572,26.307845714285733,0.0015590214285714499,27.102898714285715,4.869302285714287,81.62333364285715,20.78681814285713,0.0013586299999999718
2010-02-21,7,0.8506019,3.0506673,24.745178142857146,30.97453057142857,62.96965028571429,91.65307214285714,0.9958448400000001,0.9990570242857143,0.36076714,0,0.5,0.0,24.60723014285714,33.01746042857143,53.63016428571429,89.11989428571428,0.9955044342857143,0.9991986514285714,0.34438000342857145,56,0.08354105,2.0844097,26.035038714285715,29.557268714285716,72.65952428571428,88.39057314285715,0.9960191657142856,0.9989388014285714,0.6792514357142857,0,0.5,0.0,23.476928571428573,31.211696,58.51581442857143,94.98949642857143,0.9959954914285714,0.9995529171428571,0.5442842685714286,0,0.0,0.0,24.332127285714286,34.309304000000004,42.280037285714286,90.53220999999999,0.9949414657142857,0.9992565657142858,0.21639142800000002,0,0.5,0.0,22.66111942857143,31.681013,48.46612614285714,93.22588785714287,0.9959122514285715,0.9997654857142857,0.33110284300000004,0,0.0,0.0,26.18680242857143,29.024078142857142,74.36239071428572,88.48813785714286,0.9959701285714286,0.9988391742857142,0.7772271428571429,27.605440285714288,2.8372757142857132,81.42526428571429,14.125747142857136,0.0014345228571427948,27.171066214285716,9.019893571428572,70.846007,44.75976171428572,0.0019266171428570789,29.320715642857145,9.977176714285719,66.40612364285714,48.252172714285706,0.0021575500000000636,27.344312285714288,7.734767428571427,76.75265542857143,36.473682,0.0017787128571428723,27.796153714285715,3.5222300000000004,80.52504871428572,15.731048857142866,0.0014598178571428866,28.812345285714287,8.410230285714292,71.37502928571428,35.489729999999994,0.0018471085714285573,27.859854357142858,6.229352428571424,77.31136121428571,28.683421857142854,0.0016060921428571184
2010-02-28,10,0.9366219,4.358096,25.101902428571428,32.084236999999995,58.494756714285714,93.27481642857143,0.9955678328571428,0.99882087,0.54742428,0,0.5,0.0,25.232365428571427,34.180093,49.173517,92.41109985714286,0.9950569957142857,0.9988222257142858,0.4297100142857143,105,0.99710685,3.9082682,26.281638285714283,30.046700714285716,72.114157,90.06483642857143,0.9957116085714286,0.9986991814285714,0.75567999,0,0.5,0.0,24.090545571428574,32.53094957142857,54.27868214285714,96.32599328571429,0.9955352185714286,0.9992249142857144,0.9069828457142857,0,0.0,0.0,25.065215857142856,35.850547,37.39479814285715,88.58696514285714,0.9943968400000001,0.9991433828571428,0.5677328557142858,0,0.5,0.0,23.274536,33.45139014285714,41.620056285714284,93.33843628571428,0.9955009371428571,0.9997492714285714,0.29311286285714283,1,0.7304197,0.27381358,26.50963057142857,29.320578571428573,74.70738428571428,88.72638285714285,0.9957030014285715,0.9986629228571429,0.5382128485714286,27.91510457142857,2.8109480000000033,81.71688357142857,14.018998571428568,0.0014799607142856885,28.362963071428574,10.176854142857142,67.47924628571428,51.718379999999996,0.002124167142857125,30.457881428571426,10.785331142857142,62.99088164285715,51.19216699999999,0.002373271428571355,28.31074757142857,8.440403999999997,75.30233771428571,42.04731114285715,0.001844847857142895,28.1641695,3.765062428571433,81.08949671428572,17.95067942857142,0.0014937864285713975,29.706229214285713,8.947727571428572,70.79230842857143,43.23758285714286,0.001882615000000032,28.59306971428571,6.9823345714285665,75.88478657142858,34.78005971428571,0.0016265185714285924
2010-03-07,6,0.44788298,2.6148577,25.111175428571432,32.56731271428571,55.43523114285715,91.84956342857143,0.9957746685714286,0.9988565628571429,0.38255714557142856,0,0.5,0.0,25.001756857142855,34.717616285714286,45.60390271428572,91.9760092857143,0.9952411614285713,0.9988471971428571,0.15460571442857143,61,0.13811277,2.2705176,26.525007285714285,30.367265714285715,69.37725828571429,87.08441485714286,0.9959564328571429,0.99871964,0.29273429,0,0.5,0.0,24.03100157142857,33.38938242857143,47.73192314285715,94.87494785714286,0.9955849471428572,0.99921652,0.223542855,0,0.0,0.0,25.16400157142857,36.65444542857143,31.65400214285714,86.06133914285715,0.9945380514285714,0.9993614671428571,0.029275713485714283,0,0.5,0.0,23.24989557142857,34.22022357142857,33.971457571428566,90.90959285714287,0.9956215485714285,0.9999005,0.06957142792857142,0,0.0,0.0,26.910077857142856,29.725664428571427,71.11815928571428,84.88683857142857,0.9959835071428572,0.9986868285714285,0.25466713714285716,28.317871142857143,2.8155865714285717,78.00249892857143,13.768679285714285,0.001351660714285663,28.73505957142857,10.970327999999999,62.440525214285714,56.9381352857143,0.0021394757142857435,30.9092235,11.490443857142857,58.857670642857144,54.40733700000001,0.002411707857142842,28.710192,9.358380857142862,71.3034355,47.14302471428571,0.001815786428571442,28.4461365,3.84225842857143,78.23083657142857,17.70715657142857,0.0013816035714285801,29.85968657142857,9.71585942857143,68.789956,46.37210657142858,0.0018030178571428745,28.839244071428574,7.456137285714281,73.64239728571428,36.41433228571428,0.0015409471428571297
