,casos_2706901,p_rt1_2706901,p_inc100k_2706901,temp_min_2706901,temp_max_2706901,umid_min_2706901,umid_max_2706901,pressao_min_2706901,pressao_max_2706901,precip_tot_2706901,casos_2704708,p_rt1_2704708,p_inc100k_2704708,temp_min_2704708,temp_max_2704708,umid_min_2704708,umid_max_2704708,pressao_min_2704708,pressao_max_2704708,precip_tot_2704708,casos_2704500,p_rt1_2704500,p_inc100k_2704500,temp_min_2704500,temp_max_2704500,umid_min_2704500,umid_max_2704500,pressao_min_2704500,pressao_max_2704500,precip_tot_2704500,casos_2704302,p_rt1_2704302,p_inc100k_2704302,temp_min_2704302,temp_max_2704302,umid_min_2704302,umid_max_2704302,pressao_min_2704302,pressao_max_2704302,precip_tot_2704302,casos_2703759,p_rt1_2703759,p_inc100k_2703759,temp_min_2703759,temp_max_2703759,umid_min_2703759,umid_max_2703759,pressao_min_2703759,pressao_max_2703759,precip_tot_2703759,temp_mean_2703759,temp_amp_2703759,umid_mean_2703759,umid_amp_2703759,pressao_mean_2703759,temp_mean_2704302,temp_amp_2704302,umid_mean_2704302,umid_amp_2704302,pressao_mean_2704302,temp_mean_2704500,temp_amp_2704500,umid_mean_2704500,umid_amp_2704500,pressao_mean_2704500,temp_mean_2704708,temp_amp_2704708,umid_mean_2704708,umid_amp_2704708,pressao_mean_2704708,temp_mean_2706901,temp_amp_2706901,umid_mean_2706901,umid_amp_2706901,pressao_mean_2706901
2010-10-10,0,0.5,0.0,20.879481714285713,29.13022714285714,58.488781857142854,94.60039428571429,0.9998124671428571,1.0040109857142858,0.072598572,0,0.5,0.0,22.56500685714286,28.041102714285717,64.25795114285714,87.554157,0.999949842857143,1.0039079,0.10125571942857144,0,0.0,0.0,23.111110285714286,27.627947142857142,66.44889028571428,84.60725000000001,0.9999510357142858,1.0037666428571428,0.1060614299857143,0,0.0,0.0,24.402688285714284,26.344303857142854,71.43476828571428,80.622825,1.0000592657142857,1.0038669571428571,0.11241714285714287,0,0.5,0.0,23.54319985714286,28.258117571428574,63.50787314285714,85.64587342857143,0.9999098157142858,1.0038351,0.10023143127142856,25.90065871428572,4.714917714285715,74.57687328571429,22.13800028571429,0.0019626421428571295,25.37349607142857,1.9416155714285708,76.02879664285715,9.188056714285722,0.0019038457142857013,25.369528714285714,4.516836857142856,75.52807014285715,18.158359714285723,0.0019078035714285013,25.303054785714288,5.476095857142859,75.90605407142857,23.296205857142866,0.0019790285714285094,25.004854428571427,8.250745428571427,76.54458807142856,36.11161242857143,0.002099259285714361
2010-10-17,0,0.5,0.0,22.309579000000003,28.63578157142857,62.633020428571434,92.09878714285715,1.0001750357142858,1.0038032571428572,0.52756428,0,0.5,0.0,23.461783,27.73464542857143,67.97436514285714,87.10110214285714,1.0002058571428571,1.0036270999999999,0.5538557199999999,0,0.0,0.0,23.855207142857143,27.27123171428571,69.16009799999999,85.83128414285714,1.0000134757142858,1.003415,0.5522671428571428,0,0.0,0.0,24.633610285714287,26.207977142857143,74.43645928571428,82.8597757142857,1.0002390142857143,1.0035194571428572,0.5370514414285714,0,0.5,0.0,24.16090614285714,27.95978242857143,67.06296028571428,84.96988285714285,1.0002719342857143,1.0036485285714285,0.4275442814285714,26.060344285714287,3.7988762857142895,76.01642157142857,17.906922571428566,0.0016882971428571203,25.420793714285715,1.5743668571428557,78.64811749999998,8.423316428571425,0.0016402214285714534,25.56321942857143,3.4160245714285686,77.49569107142857,16.671186142857152,0.0017007621428570818,25.598214214285715,4.272862428571429,77.53773364285715,19.126737000000006,0.0017106214285713683,25.472680285714286,6.326202571428567,77.3659037857143,29.465766714285714,0.0018141107142857216
2010-10-24,0,0.5,0.0,22.61785442857143,29.781376571428574,65.37328699999999,95.16451714285714,0.9966995914285715,1.0007490857142858,2.2612757132857144,0,0.5,0.0,23.526755142857144,28.585288,70.00765442857143,91.95777771428571,0.9967408414285714,1.0006545342857143,1.3918200757142856,0,0.0,0.0,24.009050714285713,27.868800571428572,70.62924071428571,89.16992785714285,0.9967618771428571,1.000714857142857,1.0271642722857144,0,0.0,0.0,24.461308,26.721173857142855,76.80837,87.3364007142857,0.9968615014285714,1.0006299428571428,1.117642857142857,0,0.5,0.0,23.990875285714285,28.505802428571428,71.10008,91.25091771428572,0.9967973285714286,1.0005363042857143,1.3482914014285714,26.248338857142855,4.514927142857143,81.17549885714286,20.150837714285714,0.0018694878571428597,25.591240928571427,2.259865857142856,82.07238535714285,10.528030714285705,0.0018842207142856782,25.938925642857143,3.859749857142859,79.89958428571428,18.540687142857138,0.001976489999999942,26.056021571428573,5.058532857142854,80.98271607142857,21.950123285714284,0.0019568464285714127,26.1996155,7.163522142857143,80.26890207142856,29.791230142857145,0.002024747142857164
2010-10-31,0,0.5,0.0,23.019143142857143,29.771907142857142,62.04836742857143,92.60173585714286,0.9963046857142857,0.9995962328571429,0.3145157202857143,0,0.5,0.0,24.01127,28.59102542857143,68.90033514285714,89.5976587142857,0.9963522642857143,0.9995505942857142,0.3577743014285714,0,0.0,0.0,24.25856657142857,28.073181,70.402365,87.71157842857143,0.9964345285714286,0.9996368514285715,0.38407713857142856,0,0.0,0.0,24.928414428571426,26.806208857142856,77.45951657142857,86.27686771428571,0.99642226,0.9996160414285714,0.36999571571428574,0,0.5,0.0,24.64321457142857,28.79990085714286,68.60287000000001,89.30950114285714,0.9962739528571428,0.9994425642857142,0.30103000628571425,26.721557714285716,4.15668628571429,78.95618557142858,20.706631142857134,0.0015843057142856942,25.86731164285714,1.8777944285714305,81.86819214285714,8.817351142857149,0.0015968907142857036,26.165873785714286,3.8146144285714314,79.05697171428571,17.309213428571425,0.0016011614285714737,26.301147714285715,4.579755428571431,79.24899692857142,20.697323571428555,0.001599164999999958,26.395525142857142,6.752763999999999,77.32505164285715,30.553368428571424,0.0016457735714286437
2010-11-07,0,0.5,0.0,22.081808857142857,29.746983,60.721752428571435,95.13801871428572,0.99752462,1.0014373071428573,0.31285286871428575,0,0.5,0.0,23.371220142857144,28.71223685714286,66.45468457142857,90.110745,0.9976435728571429,1.0013870571428571,0.3709457313285714,0,0.0,0.0,23.823948285714287,28.411887142857143,67.13323171428571,87.81774914285714,0.9976305242857143,1.0013586714285714,0.41395142357142856,0,0.0,0.0,24.838174142857145,26.949192571428572,74.34081157142857,84.89900485714286,0.9977579157142857,1.0013715485714285,0.4089757057142857,0,0.5,0.0,24.195264428571427,28.865264857142854,66.1640287142857,88.04518714285715,0.9975674728571429,1.0012089928571428,0.30906286000000005,26.53026464285714,4.670000428571427,77.10460792857143,21.88115842857144,0.0018207599999999768,25.89368335714286,2.111018428571427,79.61990821428572,10.558193285714282,0.0018068164285713895,26.117917714285717,4.587938857142856,77.47549042857142,20.684517428571425,0.0018640735714285372,26.0417285,5.341016714285715,78.28271478571429,23.656060428571422,0.0018717421428571246,25.91439592857143,7.665174142857143,77.92988557142857,34.416266285714286,0.0019563435714286537
2010-11-14,0,0.5,0.0,22.650874285714284,29.25842714285714,61.130094285714286,92.71450157142856,0.9979106671428571,1.0012943857142858,0.5004328657142857,0,0.5,0.0,23.64060342857143,28.286006285714286,66.11400185714285,88.79756357142857,0.9979502742857143,1.0011765942857143,0.59765859,0,0.0,0.0,24.01511942857143,27.902949714285715,67.2892482857143,86.85847057142857,0.9977765028571428,1.0010173057142857,0.6387600285714286,0,0.0,0.0,24.666325285714287,26.669372714285714,70.64611871428572,84.91466000000001,0.99797795,1.0010994228571428,0.6869928714285714,0,0.5,0.0,24.334555428571427,28.48917042857143,65.739278,86.51534571428571,0.9979795314285714,1.0011564285714285,0.5379185628571429,26.41186292857143,4.154615000000003,76.12731185714286,20.776067714285716,0.0015884485714285357,25.667849,2.0030474285714277,77.78038935714287,14.268541285714292,0.0015607364285714076,25.959034571428575,3.8878302857142835,77.07385942857144,19.569222285714275,0.0016204014285714496,25.96330485714286,4.645402857142855,77.4557827142857,22.683561714285716,0.0016131600000000024,25.954650714285712,6.607552857142856,76.92229792857142,31.58440728571427,0.0016918592857143033
2010-11-21,0,0.5,0.0,21.85678557142857,30.441611428571427,54.986610999999996,93.21849,0.9966555899999999,1.0004234857142857,0.09387000171428572,0,0.5,0.0,23.19754028571429,29.113498999999997,61.302463428571436,87.74255614285714,0.9969253328571429,1.0003852385714285,0.18331714857142858,0,0.0,0.0,23.628544285714288,28.81640214285714,61.54311142857143,84.308385,0.9969516071428571,1.00033134,0.1464885742857143,0,0.0,0.0,24.77989414285714,27.081229142857143,69.189989,81.42064642857143,0.9970942857142857,1.0004044857142858,0.20705712571428572,0,0.5,0.0,24.034275714285716,29.410500857142857,60.266695142857145,85.93539928571428,0.9967871857142858,1.0002549914285714,0.13872142514285715,26.72238828571429,5.376225142857141,73.10104721428571,25.668704142857138,0.0017339028571428106,25.930561642857143,2.3013350000000017,75.3053177142857,12.230657428571433,0.0016551000000000204,26.222473214285714,5.187857857142852,72.92574821428572,22.765273571428573,0.0016898664285714404,26.155519642857143,5.915958714285708,74.52250978571429,26.440092714285704,0.0017299528571427802,26.149198499999997,8.584825857142857,74.1025505,38.231879000000006,0.0018839478571429091
2010-11-28,0,0.5,0.0,22.870684,30.746281285714286,53.083794714285716,91.22462357142857,0.99494156,0.9986003757142857,0.09559571465714287,0,0.5,0.0,24.003457285714287,29.29269842857143,60.56709985714286,86.845658,0.9952433557142858,0.9985691842857143,0.17819142885714287,0,0.0,0.0,24.29730242857143,28.737766999999998,62.78656957142857,84.62007214285714,0.9953189442857143,0.9986699342857143,0.24309142557142854,0,0.0,0.0,25.075273714285714,27.047694571428572,71.42976785714286,82.63055357142856,0.9954077271428572,0.9986031228571429,0.23679285457142857,0,0.5,0.0,24.684644285714285,29.440534285714286,60.31573257142857,85.9542907142857,0.9951668485714286,0.9984035071428572,0.16757429,27.062589285714285,4.755890000000001,73.13501164285714,25.638558142857136,0.001618329285714315,26.061484142857143,1.9724208571428576,77.03016071428571,11.2007857142857,0.0015976978571428657,26.517534714285716,4.440464571428567,73.70332085714286,21.833502571428568,0.0016754949999999713,26.64807785714286,5.2892411428571435,73.70637892857143,26.278558142857143,0.0016629142857142454,26.808482642857143,7.875597285714285,72.15420914285714,38.14082885714285,0.0018294078571428618
2010-12-05,0,0.5,0.0,22.63286042857143,30.13185328571429,55.78393342857142,91.91549528571429,0.9968387042857143,1.000304957142857,0.27350285971428573,0,0.5,0.0,23.939012714285717,28.789476428571426,63.02924628571429,86.51412785714285,0.9969478371428571,1.0002714142857143,0.30947428614285716,0,0.0,0.0,24.294742857142857,28.283944285714284,64.55478785714286,83.58618885714286,0.9969386442857143,1.0002169,0.30310572100000005,0,0.0,0.0,25.24469014285714,26.883610285714287,71.497158,80.86887571428572,0.9970185842857143,1.0002953214285715,0.23737285457142857,0,0.5,0.0,24.71470414285714,28.987570714285713,62.56027028571429,84.63111885714287,0.9968336457142858,1.0001680571428573,0.26624143499999997,26.851137428571427,4.2728665714285725,73.59569457142858,22.070848571428577,0.0016672057142857466,26.064150214285714,1.6389201428571454,76.18301685714286,9.371717714285722,0.0016383685714285723,26.28934357142857,3.989201428571427,74.07048835714286,19.031401000000002,0.0016391278571428747,26.36424457142857,4.850463714285709,74.77168707142857,23.484881571428566,0.001661788571428624,26.38235685714286,7.498992857142859,73.84971435714286,36.13156185714286,0.0017331264285713743
2010-12-12,0,0.5,0.0,23.665121857142857,31.441576285714287,56.778377,89.58453214285714,0.9939061371428571,0.9977413742857143,0.60192857,0,0.5,0.0,24.52079985714286,30.010894714285715,63.666303285714285,87.24123214285714,0.9940463714285714,0.99767515,0.36385999157142856,0,0.0,0.0,24.643048999999998,29.171887857142856,66.14277457142857,86.95764885714286,0.9942748928571429,0.9978619142857142,0.358078575,0,0.0,0.0,25.262259285714286,27.48614057142857,74.43915085714286,85.03651857142857,0.9942541585714285,0.9976919014285714,0.3561657242857143,0,0.5,0.0,25.106183571428573,30.14791,63.95473499999999,87.35590942857142,0.9938243914285714,0.9974229714285714,0.41050142042857146,27.627046785714285,5.041726428571426,75.6553222142857,23.40117442857143,0.001799290000000009,26.37419992857143,2.2238812857142847,79.73783471428573,10.59736771428571,0.0017188714285714668,26.907468428571427,4.528838857142858,76.55021171428572,20.814874285714282,0.0017935107142856843,27.265847285714287,5.490094857142857,75.45376771428572,23.574928857142858,0.0018143892857142574,27.55334907142857,7.77645442857143,73.18145457142857,32.80615514285714,0.001917618571428581
2010-12-19,0,0.5,0.0,22.992732714285715,30.213758428571428,56.89884,91.47504914285715,0.9949586228571429,0.9984874485714286,0.42430571085714286,0,0.5,0.0,24.058689714285716,28.847826285714287,64.27924885714286,87.72043071428571,0.9950024985714286,0.99841274,0.47603001,0,0.0,0.0,24.408538999999998,28.139862142857144,67.90004514285714,86.17293642857143,0.9950006314285714,0.9983362214285715,0.6228343108571428,0,0.0,0.0,25.01036757142857,26.810512142857142,73.17905657142857,83.81604857142858,0.9950113728571429,0.9984142842857143,0.5019385628571429,0,0.5,0.0,24.89096057142857,29.262612428571426,62.268421428571436,84.90336342857142,0.9949027857142857,0.9983084099999999,0.3739842757142857,27.076786499999997,4.371651857142854,73.58589242857143,22.634941999999988,0.001702812142857113,25.910439857142855,1.8001445714285715,78.49755257142857,10.636992000000006,0.0017014557142857045,26.274200571428572,3.7313231428571463,77.03649078571428,18.272891285714294,0.0016677950000000274,26.453258,4.789136571428571,75.99983978571429,23.44118185714285,0.0017051207142856906,26.603245571428573,7.221025714285712,74.18694457142857,34.576209142857145,0.0017644128571428497
